Radius_[mm],Normalized_Integrated_Intensity,slice_2,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105
2.87245,186.7013,184.1347,181.4269,178.9408,176.2151,173.3912,170.6193,167.8393,165.0755,162.2727,159.8490,156.9594,153.8717,150.4513,146.7630,143.2427,139.2281,134.6518,129.8880,125.2119,121.0795,117.2630,113.4951,110.3117,107.5106,105.0106,103.1623,101.5195,100.1956,99.2110,98.6128,98.1737,98.0065,98.0544,98.2524,98.5373,98.9091,99.365,99.864,100.410,100.785,101.160,101.397,101.545,101.492,101.525,101.615,101.636,101.595,101.576,101.5341,101.6177,101.6153,101.4481,101.7492,101.6567,101.6445,101.6729,101.7557,101.8206,101.8888,101.9716,102.0519,102.1112,102.3742,102.6721,102.7695,102.8912,103.1834,103.4927,103.6769,103.9578,104.1891,104.4326,104.6185,104.9448,105.1672,105.5244,105.6794,105.8677,106.2533,106.4513,106.7670,106.9099,107.2825,107.5422,107.8620,108.1583,108.4326,108.6753,108.9732,109.1916,109.5138,109.9091,110.1323,110.3109,110.4773,110.8344,111.0519,111.3912,111.6502,111.8344,112.0130,112.3929,112.6144
2.88757,186.8169,184.2099,181.5184,178.8612,176.2793,173.3278,170.5293,167.7584,165.0334,162.1731,159.6990,156.6998,153.6296,150.1095,146.5142,143.0176,138.9983,134.4565,129.6622,125.1012,120.8679,117.0343,113.3938,110.1112,107.3704,104.8428,102.9406,101.3679,100.0552,99.0953,98.4172,98.0067,97.8311,97.8888,98.1296,98.3328,98.6923,99.196,99.680,100.224,100.483,100.977,101.199,101.385,101.399,101.431,101.450,101.466,101.446,101.503,101.3763,101.4632,101.4423,101.3562,101.5886,101.5259,101.5293,101.4666,101.5895,101.6580,101.7174,101.8278,101.9089,102.0000,102.2291,102.5067,102.6522,102.7952,103.0711,103.2968,103.4883,103.8252,104.0702,104.3211,104.5159,104.8445,105.0259,105.3696,105.5936,105.7893,106.1321,106.4047,106.6739,106.7977,107.2207,107.4849,107.8144,108.0142,108.3503,108.6304,108.9264,109.1965,109.4582,109.8286,110.0878,110.3378,110.4875,110.8211,111.0677,111.4064,111.6079,111.8395,112.0351,112.4783,112.6271
2.90269,186.8083,184.1367,181.5542,179.0259,176.2872,173.4539,170.7249,167.9175,165.1740,162.3422,159.8212,156.9288,153.8228,150.3309,146.7856,143.1214,139.2184,134.7411,129.9757,125.3584,121.1618,117.3026,113.6586,110.4361,107.6950,105.1262,103.2290,101.6270,100.3536,99.3317,98.7047,98.2379,98.0566,98.0364,98.3091,98.5348,98.8875,99.337,99.854,100.358,100.672,101.093,101.344,101.531,101.494,101.507,101.533,101.529,101.579,101.528,101.5073,101.5639,101.5704,101.4320,101.6359,101.6521,101.5963,101.4911,101.6092,101.6926,101.7379,101.8568,101.9790,101.9798,102.2435,102.4474,102.5752,102.6974,103.0396,103.3301,103.5316,103.7646,104.0534,104.2087,104.4434,104.7953,104.9725,105.2694,105.5413,105.7282,106.0526,106.2646,106.5793,106.7063,107.1578,107.3786,107.7233,107.9992,108.2686,108.5591,108.8633,109.1133,109.3495,109.7880,109.9879,110.3536,110.4304,110.7759,111.0396,111.2816,111.6060,111.8163,111.9506,112.3099,112.6076
2.91780,186.7399,184.1309,181.4679,178.9510,176.2542,173.3953,170.6723,167.8911,165.1419,162.3835,159.9155,157.0110,153.9282,150.4493,146.8742,143.2821,139.3091,134.7365,129.9747,125.4358,121.1799,117.3775,113.6934,110.4654,107.5954,105.1013,103.1959,101.6039,100.2627,99.2922,98.6951,98.1985,98.0287,98.0541,98.1774,98.4747,98.8818,99.330,99.803,100.323,100.599,101.049,101.354,101.475,101.514,101.516,101.545,101.524,101.508,101.569,101.4612,101.5507,101.5684,101.4265,101.6149,101.5769,101.5794,101.5785,101.6757,101.7027,101.7728,101.8074,101.9451,102.0431,102.2965,102.4459,102.6123,102.7551,103.0203,103.3066,103.4958,103.7779,104.0515,104.2424,104.4924,104.8125,104.9215,105.3150,105.5270,105.7990,106.0667,106.2956,106.6098,106.7610,107.1791,107.3311,107.6723,107.9620,108.2154,108.5718,108.9122,109.0051,109.3150,109.7720,109.9164,110.2635,110.4282,110.7128,111.0321,111.3007,111.5836,111.8066,112.0312,112.2669,112.5481
2.93292,186.7516,184.1632,181.4156,178.8441,176.1640,173.3593,170.5217,167.6616,165.0547,162.2476,159.7669,156.8352,153.7371,150.3794,146.7548,143.1463,139.1921,134.6351,129.9614,125.3424,121.1318,117.2862,113.5619,110.3955,107.5764,105.0024,103.1841,101.4904,100.2379,99.2540,98.5924,98.1704,97.9019,97.9172,98.1061,98.4333,98.7564,99.197,99.688,100.131,100.435,100.955,101.211,101.380,101.438,101.464,101.404,101.494,101.436,101.487,101.4405,101.4164,101.4791,101.3826,101.5836,101.5217,101.4791,101.4574,101.5780,101.6696,101.6616,101.7524,101.8240,101.9228,102.1752,102.3786,102.5418,102.7042,102.9968,103.2323,103.3963,103.7146,103.9510,104.1013,104.3730,104.7243,104.7958,105.2548,105.4172,105.6318,105.9863,106.2331,106.4960,106.6640,107.0426,107.3127,107.6077,107.9108,108.1648,108.4703,108.7275,109.0137,109.2540,109.6174,109.8392,110.1624,110.3593,110.7130,110.9534,111.2428,111.5555,111.7685,111.9622,112.2862,112.5836
2.94804,186.7290,184.1214,181.4660,178.9515,176.1982,173.4434,170.6181,167.8892,165.0704,162.2872,159.8341,156.9070,153.8900,150.4676,146.9053,143.2807,139.4207,134.9102,130.1715,125.5672,121.4110,117.6650,113.8285,110.5793,107.8212,105.2516,103.3430,101.6966,100.3835,99.3997,98.7031,98.2354,98.0178,97.9717,98.1885,98.4830,98.8325,99.274,99.726,100.179,100.585,101.011,101.351,101.516,101.549,101.565,101.523,101.587,101.538,101.624,101.5057,101.6327,101.6108,101.4215,101.6756,101.6108,101.6311,101.6327,101.6804,101.7743,101.7896,101.9045,101.9782,101.9992,102.3309,102.4782,102.6400,102.7824,103.0599,103.3277,103.5324,103.7824,104.0388,104.2629,104.4773,104.8252,104.9288,105.3414,105.5194,105.7581,106.0866,106.2524,106.6068,106.7524,107.1594,107.4280,107.6553,107.9264,108.2573,108.5421,108.8495,109.0850,109.3738,109.7557,109.9320,110.2686,110.4159,110.6869,111.0049,111.1974,111.5663,111.7476,111.9256,112.2694,112.5340
2.96316,186.7399,184.1342,181.5168,179.0143,176.3616,173.4455,170.7357,167.9228,165.1174,162.3574,159.9455,157.0789,154.0805,150.5973,147.0914,143.5378,139.6644,135.1275,130.4018,125.7617,121.5881,117.7768,113.9924,110.8196,108.0176,105.4690,103.5285,101.8448,100.5227,99.5025,98.8523,98.3364,98.1443,98.0394,98.2567,98.5361,98.8523,99.258,99.767,100.259,100.577,101.015,101.378,101.503,101.538,101.544,101.566,101.591,101.600,101.577,101.4908,101.5990,101.5965,101.4522,101.6091,101.6409,101.5864,101.5948,101.6107,101.6946,101.7164,101.8800,101.9648,101.9950,102.3079,102.5067,102.6787,102.7492,103.0227,103.3087,103.5025,103.7248,104.0151,104.2408,104.4522,104.8112,104.9362,105.3314,105.5092,105.7559,106.0176,106.3381,106.6267,106.7617,107.1485,107.3993,107.6854,107.9480,108.2324,108.5151,108.8784,109.1158,109.3691,109.8037,109.9673,110.2307,110.4111,110.7097,111.0461,111.2223,111.4908,111.7878,111.8859,112.3356,112.5000
2.97828,186.8714,184.3091,181.6011,179.0445,176.3803,173.5647,170.7977,167.9142,165.1731,162.3220,159.9110,157.0558,154.0809,150.7516,147.1384,143.6060,139.6958,135.2128,130.5137,125.8657,121.6545,117.9337,114.1699,110.8414,108.0186,105.3867,103.5340,101.8754,100.4401,99.3908,98.7395,98.2047,97.9693,97.9968,98.2023,98.4134,98.7282,99.153,99.697,100.138,100.430,100.930,101.210,101.414,101.507,101.508,101.541,101.535,101.479,101.566,101.3867,101.5283,101.5316,101.4353,101.6464,101.6084,101.5672,101.5712,101.6230,101.6699,101.6125,101.7945,101.9320,102.0040,102.2654,102.4490,102.5494,102.6505,102.9895,103.2589,103.4223,103.6650,103.9846,104.1715,104.3374,104.8018,104.8430,105.2193,105.3884,105.6529,105.9385,106.1966,106.5186,106.5914,107.0105,107.2977,107.5655,107.7799,108.0882,108.3714,108.7362,108.9814,109.2508,109.6028,109.7888,110.1731,110.2727,110.6553,110.9118,111.1715,111.4490,111.6384,111.8325,112.2144,112.4142
2.99340,186.9508,184.3873,181.7818,179.2778,176.6421,173.7818,171.0778,168.2294,165.4500,162.7452,160.2492,157.3421,154.3286,150.9310,147.2944,143.7302,139.9317,135.3500,130.6968,126.0135,121.8508,118.0159,114.2286,110.9175,108.1000,105.5690,103.5476,101.9190,100.4778,99.4984,98.7889,98.2246,98.0960,97.9738,98.2429,98.3683,98.8000,99.228,99.652,100.141,100.487,100.985,101.291,101.436,101.553,101.550,101.569,101.623,101.557,101.533,101.5270,101.5611,101.5746,101.4667,101.6889,101.6381,101.6381,101.6444,101.7119,101.7595,101.7921,101.8492,101.9476,102.0238,102.2849,102.5198,102.6421,102.7881,103.0603,103.2421,103.4968,103.7143,103.9841,104.1984,104.3913,104.7857,104.9048,105.2849,105.4500,105.6627,105.9103,106.2230,106.5119,106.6944,107.0952,107.3000,107.6540,107.8508,108.1556,108.4587,108.8151,109.0413,109.2873,109.6468,109.8643,110.1190,110.3492,110.5603,110.8278,111.1754,111.4865,111.6508,111.8603,112.1738,112.3889
3.00851,187.1965,184.5367,181.9931,179.4541,176.7630,173.9755,171.2095,168.4350,165.6988,162.9327,160.5206,157.6521,154.5535,151.1911,147.5130,143.9312,140.1040,135.6216,130.8486,126.2171,121.9893,118.0986,114.3257,111.0566,108.2553,105.6307,103.6353,101.9931,100.6277,99.5229,98.8670,98.3517,98.1491,98.0115,98.2217,98.3983,98.7599,99.187,99.672,100.167,100.492,100.976,101.266,101.502,101.567,101.570,101.611,101.641,101.586,101.635,101.5818,101.6758,101.6812,101.4901,101.7737,101.6904,101.6514,101.6644,101.6904,101.7852,101.8494,101.8922,102.0520,102.0688,102.3043,102.5145,102.6590,102.7943,103.0665,103.3265,103.5046,103.8081,104.0260,104.2339,104.5061,104.8150,104.8914,105.3066,105.4725,105.7485,105.9794,106.2584,106.5772,106.6797,107.0979,107.3012,107.6376,107.8754,108.2095,108.4473,108.7691,108.9709,109.2485,109.6170,109.7890,110.1445,110.2982,110.6002,110.8746,111.0948,111.4052,111.6300,111.8425,112.1254,112.4304
3.02363,187.0773,184.5109,181.9047,179.4484,176.7945,174.0125,171.2227,168.5055,165.7047,162.9758,160.5164,157.6570,154.6789,151.2195,147.6195,144.0547,140.1828,135.7430,130.9711,126.3133,122.0070,118.2234,114.4180,111.1758,108.3516,105.7320,103.7195,102.0352,100.7148,99.6281,98.9156,98.4031,98.1156,98.0531,98.1586,98.4523,98.7688,99.205,99.717,100.131,100.504,100.930,101.334,101.559,101.555,101.622,101.610,101.601,101.624,101.588,101.5664,101.6344,101.6617,101.5117,101.7188,101.7016,101.6797,101.6211,101.7031,101.7867,101.7680,101.8977,102.0414,102.0000,102.2375,102.5367,102.6289,102.7047,103.0398,103.3391,103.4750,103.7531,104.0453,104.2094,104.3961,104.7977,104.8719,105.2695,105.4430,105.7258,105.9641,106.2469,106.5477,106.7109,107.1039,107.3883,107.6523,107.8625,108.2336,108.5039,108.8000,109.0391,109.2609,109.6570,109.8555,110.1555,110.3719,110.6594,110.9289,111.2211,111.4359,111.7570,111.8633,112.2586,112.4469
3.03875,187.0170,184.5914,181.8600,179.4393,176.7735,173.9264,171.2921,168.4369,165.7160,162.8803,160.4248,157.6303,154.6214,151.2160,147.6481,144.0372,140.2549,135.7557,131.0356,126.4838,122.2290,118.4013,114.5542,111.3010,108.4401,105.8471,103.7718,102.1481,100.7015,99.6254,98.9741,98.3932,98.1926,98.0785,98.2031,98.4684,98.7702,99.206,99.701,100.108,100.516,100.970,101.324,101.514,101.646,101.669,101.689,101.687,101.689,101.693,101.5672,101.7031,101.7257,101.5388,101.7581,101.7686,101.7095,101.6804,101.7605,101.8236,101.8803,101.9385,102.0647,102.0825,102.3236,102.5413,102.7031,102.7379,103.1214,103.3625,103.4960,103.7799,104.0922,104.2597,104.4911,104.8455,104.9264,105.2646,105.4951,105.7160,106.0049,106.2994,106.5518,106.6780,107.1408,107.3010,107.6367,107.8803,108.2476,108.4887,108.7783,109.0542,109.3074,109.6731,109.9013,110.2055,110.3616,110.7047,110.9223,111.2006,111.4943,111.6740,111.8948,112.2435,112.5186
3.05387,187.1494,184.5209,181.9892,179.4218,176.7539,174.0348,171.3135,168.4621,165.7554,162.9249,160.4845,157.6571,154.6238,151.3080,147.8715,144.2887,140.3723,135.9706,131.2252,126.5542,122.2794,118.3824,114.6525,111.3793,108.5201,105.8924,103.8406,102.1223,100.7748,99.6687,98.9760,98.4087,98.2036,98.0387,98.1556,98.4319,98.7686,99.129,99.562,100.107,100.443,100.884,101.289,101.532,101.635,101.632,101.612,101.685,101.673,101.663,101.5952,101.6370,101.7446,101.5503,101.7949,101.7368,101.7283,101.6649,101.7276,101.7748,101.8645,101.9218,102.0124,102.1022,102.3019,102.5310,102.6966,102.7856,103.1029,103.2833,103.5224,103.7941,103.9884,104.2802,104.4412,104.7972,104.9087,105.2856,105.5410,105.6803,105.9698,106.1765,106.5759,106.7190,107.1022,107.3104,107.6207,107.8328,108.1656,108.4845,108.8576,109.0550,109.2817,109.6625,109.7833,110.0642,110.2585,110.5410,110.8344,111.0906,111.4350,111.6262,111.7864,112.1138,112.3932
3.06899,187.2970,184.8360,182.1457,179.6449,177.0971,174.3392,171.6147,168.8169,166.0892,163.2611,160.8487,157.9570,155.0955,151.6099,148.1529,144.4164,140.7094,136.2150,131.5287,126.7890,122.5127,118.6648,114.9339,111.6051,108.6640,106.0526,104.0701,102.2890,100.8615,99.7675,99.0470,98.4793,98.2086,98.0852,98.2189,98.4713,98.7365,99.189,99.667,100.100,100.476,100.878,101.235,101.563,101.650,101.643,101.625,101.664,101.622,101.643,101.6361,101.6863,101.6433,101.5056,101.7436,101.7763,101.7086,101.7014,101.8049,101.7723,101.8097,101.9363,102.0311,102.0804,102.3209,102.5215,102.6943,102.7707,103.0740,103.3694,103.4729,103.7373,103.9984,104.2588,104.4546,104.7771,104.9427,105.2882,105.4132,105.6951,106.0263,106.2030,106.5669,106.7118,107.0764,107.3519,107.6449,107.9116,108.2102,108.4474,108.8097,109.0780,109.2404,109.7070,109.8742,110.1855,110.2627,110.6154,110.9427,111.1744,111.4538,111.6640,111.8885,112.2070,112.4371
3.08410,187.0015,184.4916,181.9480,179.4327,176.8234,174.0497,171.1881,168.4236,165.6835,162.8869,160.4236,157.6055,154.7103,151.2966,147.8173,144.2584,140.4778,136.1017,131.4014,126.7492,122.4350,118.5497,114.8142,111.4771,108.6239,105.9595,103.8815,102.1239,100.6621,99.6391,98.8723,98.2531,98.0306,97.8945,98.0023,98.1995,98.5635,98.959,99.430,99.866,100.175,100.668,101.020,101.305,101.375,101.430,101.471,101.466,101.465,101.469,101.4044,101.5604,101.4992,101.3800,101.5688,101.5757,101.5191,101.4656,101.5680,101.6498,101.6766,101.7393,101.8876,101.9182,102.1682,102.3677,102.4518,102.5910,102.8930,103.1621,103.3494,103.6154,103.9190,104.0665,104.2791,104.6674,104.7294,105.1139,105.3356,105.5336,105.8448,106.0619,106.4297,106.5038,106.8853,107.1667,107.4503,107.6919,108.0573,108.3127,108.6391,108.8440,109.0856,109.4320,109.6973,110.0199,110.2775,110.5283,110.8119,111.0635,111.3761,111.6154,111.7133,112.0787,112.3570
3.09922,187.1575,184.5666,182.0180,179.4820,176.8762,174.1066,171.3033,168.5870,165.8049,163.1066,160.6113,157.8205,154.8417,151.5149,148.0125,144.4381,140.6740,136.2994,131.6230,126.8770,122.5972,118.7085,114.9914,111.6450,108.7782,106.0392,104.0321,102.2892,100.8268,99.7829,99.0070,98.3754,98.1567,98.0180,98.1183,98.3017,98.5956,99.027,99.519,99.962,100.278,100.783,101.172,101.440,101.538,101.563,101.569,101.621,101.560,101.630,101.5431,101.6599,101.6481,101.5290,101.7469,101.7202,101.6552,101.6411,101.7132,101.7915,101.6975,101.8676,101.9397,101.9483,102.2030,102.4577,102.5533,102.6998,103.0298,103.2218,103.4632,103.6810,103.9295,104.1309,104.3378,104.7320,104.7751,105.2328,105.3966,105.5650,105.8864,106.0760,106.4624,106.6340,106.9969,107.1708,107.5337,107.7461,108.0792,108.3676,108.6136,108.8660,109.0940,109.5572,109.6850,110.0070,110.1567,110.4781,110.7539,111.0666,111.3487,111.5423,111.7045,112.0392,112.3401
3.11434,187.2531,184.8212,182.2252,179.7276,177.2283,174.4125,171.7593,168.9930,166.2190,163.4211,160.9776,158.1517,155.1780,151.8885,148.3390,144.7368,140.9296,136.4807,131.8011,127.0503,122.8127,119.0193,115.1517,111.8560,108.9489,106.1989,104.1974,102.3599,100.9543,99.8266,99.0766,98.4582,98.1919,98.1331,98.2098,98.4009,98.7043,99.094,99.546,99.975,100.327,100.796,101.091,101.451,101.617,101.604,101.645,101.637,101.652,101.663,101.5697,101.6525,101.6741,101.5697,101.7693,101.7229,101.7299,101.6935,101.7307,101.7902,101.7817,101.8855,101.9853,102.0101,102.2508,102.5627,102.6409,102.6927,103.0364,103.2647,103.4574,103.7392,103.9288,104.1246,104.3406,104.7546,104.8514,105.1842,105.3467,105.5882,105.9002,106.1331,106.4342,106.5983,107.0132,107.2206,107.4605,107.7531,108.0697,108.3862,108.6478,108.8591,109.1680,109.5526,109.7399,109.9466,110.1587,110.5039,110.7810,111.0658,111.3506,111.5402,111.6912,112.0364,112.2941
3.12946,187.5155,185.0392,182.4135,179.9445,177.3913,174.6457,171.9186,169.2345,166.4068,163.6805,161.2323,158.3491,155.4497,152.2411,148.6124,144.9919,141.2581,136.8092,132.0607,127.3476,123.0902,119.2093,115.3617,111.9919,109.0466,106.3876,104.2737,102.5266,101.0636,99.9919,99.1709,98.5969,98.2663,98.1080,98.2019,98.3669,98.6975,99.084,99.556,99.995,100.279,100.759,101.131,101.449,101.604,101.697,101.649,101.629,101.654,101.660,101.5717,101.6553,101.7138,101.4652,101.7552,101.6464,101.7108,101.6709,101.7463,101.7596,101.8269,101.9105,101.9379,101.9771,102.3254,102.4157,102.6169,102.6753,102.9993,103.2359,103.3883,103.7212,103.9638,104.1183,104.3891,104.7012,104.8277,105.1605,105.3454,105.5377,105.8521,106.1050,106.4223,106.5540,106.9423,107.1975,107.5229,107.7707,108.0570,108.3735,108.6154,108.8735,109.1043,109.5303,109.7138,109.9911,110.2019,110.4593,110.7737,111.0237,111.2759,111.4416,111.7241,112.0096,112.3040
3.14458,187.4227,184.9921,182.3651,179.9133,177.4211,174.7082,172.0615,169.2263,166.6017,163.8218,161.2989,158.5931,155.7413,152.3833,148.8920,145.2547,141.5426,137.1372,132.3541,127.6096,123.2744,119.4125,115.5946,112.2397,109.2768,106.5252,104.5032,102.6672,101.1956,100.1096,99.3107,98.7137,98.3699,98.1948,98.2161,98.4259,98.7879,99.101,99.582,100.035,100.381,100.785,101.147,101.518,101.652,101.679,101.664,101.720,101.707,101.668,101.5836,101.7232,101.7121,101.5726,101.8438,101.7965,101.7737,101.7050,101.7445,101.8549,101.8517,101.9480,102.0095,102.0670,102.3013,102.5244,102.6317,102.7492,103.0402,103.2650,103.4724,103.7090,103.9866,104.1861,104.3935,104.7508,104.8533,105.1908,105.3707,105.5741,105.9156,106.1420,106.4448,106.6309,106.9590,107.2957,107.5457,107.8107,108.1009,108.3383,108.6908,108.9101,109.1270,109.5402,109.7405,110.0497,110.2319,110.4976,110.7752,111.0694,111.2571,111.4842,111.7027,112.0662,112.2886
3.15969,187.5891,185.1375,182.5438,180.1193,177.5385,174.8255,172.0952,169.4109,166.6473,163.9169,161.5121,158.6858,155.7908,152.4283,148.9517,145.3127,141.6171,137.2802,132.5400,127.7825,123.4449,119.4275,115.5763,112.2296,109.2825,106.5566,104.4940,102.6979,101.1035,100.0136,99.2409,98.6669,98.2674,98.1012,98.2356,98.3278,98.5974,99.067,99.480,99.968,100.240,100.710,101.113,101.428,101.563,101.651,101.680,101.686,101.681,101.685,101.5906,101.7394,101.6949,101.5725,101.8323,101.7613,101.7024,101.6586,101.7190,101.8384,101.8225,101.9116,102.0053,102.0536,102.2379,102.4826,102.6042,102.6594,102.9539,103.2062,103.4252,103.6986,103.9026,104.1042,104.3497,104.7047,104.7674,105.1926,105.3489,105.5929,105.8671,106.0725,106.3663,106.5634,106.9464,107.2221,107.5000,107.7221,108.0363,108.3693,108.6390,108.8739,109.1042,109.4841,109.6828,110.0514,110.1813,110.4849,110.7825,111.0559,111.3444,111.5091,111.7228,112.0544,112.3127
3.17481,187.4992,185.1932,182.5811,180.1333,177.6106,174.9697,172.2894,169.4523,166.7909,164.0644,161.6614,158.7803,155.9712,152.5704,148.9902,145.3841,141.6432,137.3076,132.6348,127.8848,123.4773,119.5826,115.7606,112.3576,109.4136,106.6121,104.5189,102.7098,101.2258,100.0720,99.2902,98.6394,98.3030,98.1144,98.1697,98.3371,98.6167,98.985,99.471,99.890,100.175,100.633,101.009,101.402,101.480,101.635,101.581,101.670,101.672,101.596,101.6447,101.6750,101.7273,101.5402,101.7492,101.7106,101.7000,101.6773,101.7606,101.7621,101.7833,101.9083,102.0227,101.9818,102.2144,102.4386,102.6053,102.7386,102.9841,103.1909,103.3568,103.6348,103.8924,104.1227,104.2932,104.6652,104.7583,105.1288,105.3401,105.4947,105.7674,106.0417,106.3788,106.5235,106.8886,107.1280,107.4364,107.6439,107.9659,108.2826,108.5470,108.8409,109.1030,109.4621,109.6894,109.9417,110.1076,110.4379,110.7189,111.0015,111.2674,111.4697,111.6470,112.0341,112.2576
3.18993,187.4792,184.9859,182.5119,180.1328,177.5935,174.7775,172.1217,169.2678,166.7107,163.8227,161.4614,158.6447,155.7938,152.4243,148.8835,145.3153,141.4815,137.2033,132.5378,127.7292,123.3657,119.4221,115.6105,112.2671,109.2270,106.5556,104.3872,102.5371,101.0534,99.9184,99.1217,98.4666,98.0905,97.8583,97.9711,98.1513,98.3984,98.777,99.306,99.668,100.017,100.484,100.902,101.223,101.369,101.436,101.472,101.531,101.527,101.503,101.4110,101.5571,101.5861,101.4028,101.6313,101.5571,101.5148,101.5683,101.6135,101.6447,101.6447,101.7225,101.8494,101.8605,102.1343,102.2930,102.4288,102.5697,102.8368,103.0964,103.2233,103.5000,103.7715,103.9355,104.1506,104.5200,104.6343,104.9763,105.1803,105.4236,105.6536,105.9496,106.2967,106.3776,106.8049,107.0275,107.2945,107.5734,107.8910,108.1254,108.4792,108.7144,108.9651,109.2952,109.5363,109.8598,109.9963,110.3242,110.6098,110.8932,111.1447,111.3568,111.5668,111.9251,112.1083
3.20505,187.6550,185.2218,182.7166,180.2352,177.6639,174.8828,172.2596,169.5312,166.7574,164.0683,161.5260,158.8806,155.9273,152.6461,149.0660,145.4310,141.6795,137.4206,132.6484,127.8390,123.4859,119.5593,115.7322,112.2723,109.3338,106.4614,104.3850,102.5319,101.0245,99.8271,98.9733,98.3620,97.9666,97.8168,97.8004,98.0415,98.2871,98.696,99.139,99.651,99.897,100.366,100.795,101.109,101.335,101.443,101.396,101.441,101.463,101.482,101.3672,101.5282,101.4963,101.4332,101.6313,101.5779,101.5616,101.5831,101.6372,101.6773,101.6610,101.7797,101.9206,101.8961,102.1803,102.3568,102.5215,102.6083,102.8872,103.1521,103.3205,103.6031,103.8450,104.0504,104.2960,104.6528,104.6936,105.0861,105.2656,105.4881,105.8153,106.0260,106.3301,106.4585,106.8961,107.1231,107.4288,107.6936,107.9451,108.2537,108.6113,108.7834,109.0579,109.4340,109.6506,109.9132,110.0861,110.3316,110.5957,110.9088,111.1743,111.3806,111.5898,111.9340,112.1714
3.22017,187.7643,185.2523,182.8071,180.3228,177.8206,175.0548,172.4399,169.7162,167.0173,164.2470,161.8709,159.0578,156.2350,152.9444,149.4129,145.7470,141.9760,137.7245,133.0450,128.2530,123.9580,119.9437,116.1434,112.7357,109.6787,106.9910,104.8003,102.8851,101.3649,100.2162,99.3476,98.6944,98.3393,98.1396,98.1652,98.2470,98.5083,98.881,99.358,99.736,100.125,100.604,101.014,101.332,101.487,101.645,101.618,101.661,101.649,101.656,101.5653,101.6794,101.7072,101.5563,101.7200,101.6952,101.7320,101.6674,101.7395,101.7620,101.7605,101.8934,101.8889,101.9812,102.1937,102.4504,102.5383,102.6509,102.9234,103.1884,103.3386,103.5811,103.8874,104.0195,104.2440,104.5736,104.7087,105.0683,105.2718,105.4490,105.7883,106.0556,106.3491,106.4677,106.8484,107.0984,107.3889,107.6074,107.8911,108.2020,108.5443,108.7470,108.9955,109.3326,109.6209,109.9174,110.0496,110.3716,110.6704,110.8694,111.1682,111.4257,111.5953,111.9429,112.1854
3.23529,187.9558,185.4940,182.9895,180.5719,177.9940,175.3713,172.6632,169.9064,167.2096,164.4102,161.9843,159.1609,156.3017,152.9424,149.4521,145.7942,142.0374,137.8870,133.1804,128.4828,124.1302,120.1826,116.3907,112.9686,109.9865,107.1849,105.0052,103.1332,101.5988,100.3585,99.5763,98.8451,98.5082,98.2552,98.3024,98.4184,98.7006,99.058,99.510,99.935,100.275,100.716,101.090,101.475,101.757,101.802,101.874,101.904,101.847,101.915,101.7590,101.8840,101.8907,101.7687,101.9663,101.9349,101.9513,101.8091,101.9034,101.9319,101.9536,102.0501,102.0831,102.1766,102.3675,102.5891,102.6527,102.7844,103.0599,103.3181,103.4828,103.7365,104.0165,104.2305,104.3832,104.7275,104.8989,105.2073,105.3750,105.5322,105.8623,106.0995,106.4499,106.5367,106.9701,107.1939,107.4895,107.7590,108.0284,108.3466,108.5823,108.8668,109.0569,109.4072,109.6744,109.9162,110.1482,110.3900,110.7186,110.9603,111.2418,111.4686,111.6744,112.0397,112.2373
3.25040,188.0058,185.5677,183.0533,180.6254,178.1023,175.4315,172.8660,170.1398,167.4222,164.6225,162.3127,159.4092,156.4993,153.2788,149.7889,146.1153,142.3120,138.1815,133.5288,128.8040,124.4661,120.3811,116.4942,113.0908,110.0476,107.2968,105.1088,103.2205,101.6167,100.4049,99.4712,98.8602,98.4791,98.2349,98.2147,98.3429,98.6448,98.927,99.447,99.900,100.169,100.611,100.983,101.425,101.614,101.707,101.782,101.769,101.766,101.787,101.7291,101.8091,101.7947,101.6880,101.9265,101.9222,101.8725,101.8667,101.8379,101.9748,101.9633,101.9964,102.1693,102.1448,102.4244,102.6412,102.7305,102.8523,103.0821,103.3408,103.5331,103.7695,104.0785,104.2486,104.4460,104.7716,104.8854,105.2695,105.4445,105.6398,105.9380,106.1722,106.4676,106.6318,107.0367,107.2471,107.4697,107.7543,108.1254,108.3840,108.6463,108.8833,109.0865,109.5238,109.6744,109.9467,110.1441,110.4524,110.7514,110.9784,111.2976,111.4503,111.6715,112.0173,112.2651
