Radius_[mm],Normalized_Integrated_Intensity,slice_2,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105
2.67591,27.193462,27.245583,27.73322,27.79770,28.31360,28.90548,29.55830,29.71466,30.68198,29.41078,30.72527,31.65813,32.68021,34.07332,35.6228,37.3154,38.7270,40.3295,42.1184,44.2747,45.4973,47.2385,48.5186,50.2862,51.5186,52.7880,52.6643,53.4311,52.5998,52.6422,52.2606,52.0963,51.5548,51.4196,50.1837,49.3030,48.5186,47.6882,46.5106,45.8198,45.5901,45.2200,45.0530,44.2853,44.8295,45.3763,46.2023,46.0035,47.3825,46.6590,46.7208,47.5194,47.8507,47.8984,48.2129,48.2942,47.6025,48.0318,48.1122,48.1811,48.8154,49.0327,48.8260,49.2138,48.5866,49.1042,48.6422,49.1643,48.8781,49.5495,48.8905,49.3922,49.6228,49.5557,49.8021,49.7120,50.2783,49.5972,49.6917,47.9417,48.5433,49.4691,49.2562,48.6299,49.9320,49.9055,47.9373,48.8693,49.8207,49.0415,49.8339,48.2889,48.0707,47.9885,48.7783,47.7217,47.5265,48.0618,47.2827,48.0406,48.1157,46.7579,47.6590,47.2995,46.1599
2.69103,27.167562,27.258064,27.73566,27.80556,28.28853,28.92384,29.53853,29.70789,30.68728,29.41756,30.70699,31.62366,32.65591,34.03853,35.5842,37.2572,38.7195,40.2885,42.0753,44.1989,45.4982,47.2249,48.4749,50.2285,51.4875,52.7724,52.6819,53.4400,52.5851,52.6694,52.2867,52.1747,51.6138,51.4633,50.2177,49.3530,48.5842,47.7276,46.5358,45.8432,45.5977,45.2572,45.0735,44.2751,44.7957,45.3414,46.2106,45.9866,47.3468,46.6093,46.6971,47.5197,47.8253,47.8790,48.2240,48.2652,47.6111,48.0582,48.1290,48.1720,48.8450,49.0430,48.8172,49.1989,48.6183,49.0789,48.6362,49.2025,48.9095,49.5842,48.9068,49.3844,49.6030,49.5520,49.8091,49.6953,50.2760,49.6111,49.6613,47.9068,48.5439,49.4839,49.2536,48.6219,49.9525,49.9104,47.9570,48.9068,49.8521,49.0582,49.8064,48.3056,48.1192,48.0179,48.7867,47.7115,47.5618,48.0887,47.3136,48.0914,48.1550,46.7876,47.6944,47.3154,46.1918
2.70615,27.200539,27.252697,27.73112,27.81475,28.30216,28.93165,29.53957,29.71583,30.68255,29.41457,30.69784,31.65198,32.69245,34.02967,35.5549,37.2797,38.6960,40.2977,42.0935,44.2212,45.4937,47.2095,48.4838,50.2734,51.5414,52.7806,52.6933,53.4487,52.6493,52.7023,52.3282,52.2248,51.6358,51.5180,50.2941,49.4119,48.6151,47.8219,46.6448,45.9263,45.6655,45.2896,45.0953,44.2662,44.8103,45.3498,46.2365,45.9955,47.3399,46.6259,46.7122,47.5360,47.8444,47.9029,48.2347,48.3013,47.6412,48.0764,48.1610,48.2347,48.8273,49.0881,48.8507,49.2617,48.6592,49.1439,48.7041,49.2095,48.9209,49.5746,48.9236,49.4389,49.6484,49.6007,49.8525,49.7320,50.3013,49.6682,49.7230,47.9550,48.6079,49.5072,49.3049,48.6700,49.9739,49.9299,47.9766,48.9317,49.9137,49.1196,49.8642,48.3651,48.1376,48.0611,48.7923,47.8022,47.5890,48.1106,47.3723,48.1070,48.2077,46.8570,47.7158,47.3498,46.1996
2.72127,27.178446,27.255301,27.73145,27.81007,28.27297,28.92933,29.53622,29.70760,30.67491,29.42138,30.69346,31.62809,32.65989,34.02827,35.5548,37.2438,38.6890,40.2792,42.1078,44.2049,45.4885,47.2314,48.5194,50.2730,51.5495,52.7968,52.7597,53.5124,52.6634,52.7191,52.3887,52.2783,51.7138,51.5795,50.3578,49.4929,48.6846,47.8772,46.6873,45.9947,45.7164,45.3207,45.1237,44.2659,44.8251,45.3436,46.2376,45.9938,47.3445,46.6095,46.7155,47.5292,47.8896,47.9337,48.2968,48.3313,47.6572,48.1104,48.1961,48.2650,48.8737,49.1157,48.9037,49.3074,48.6811,49.1793,48.7421,49.2721,48.9567,49.6511,48.9700,49.4788,49.7005,49.6422,49.8993,49.7686,50.3799,49.7032,49.7544,47.9797,48.6405,49.5362,49.3419,48.7217,50.0106,49.9938,48.0159,48.9823,49.9806,49.1519,49.9046,48.4240,48.1961,48.1166,48.8481,47.8021,47.6316,48.1422,47.4064,48.1617,48.2367,46.8648,47.7544,47.3993,46.2297
2.73639,27.193771,27.275087,27.74567,27.82785,28.27076,28.92734,29.49913,29.70069,30.65225,29.39100,30.67388,31.62111,32.67820,34.04066,35.5190,37.2413,38.6497,40.2976,42.0683,44.2128,45.4931,47.2388,48.5415,50.3002,51.5934,52.8106,52.7526,53.5346,52.7145,52.7682,52.4204,52.2941,51.7474,51.6176,50.3953,49.5631,48.7682,47.9386,46.7569,46.0580,45.7422,45.3486,45.1125,44.3201,44.8434,45.3209,46.2197,45.9386,47.3192,46.5969,46.7085,47.5502,47.8815,47.9317,48.3157,48.3391,47.6903,48.1427,48.2093,48.3045,48.8875,49.1427,48.9317,49.3183,48.7093,49.2016,48.7785,49.3201,49.0156,49.6678,49.0225,49.5130,49.7353,49.6401,49.9377,49.8019,50.4040,49.7604,49.7984,48.0138,48.6765,49.5787,49.3581,48.7708,50.0666,50.0190,48.0337,48.9983,49.9749,49.1696,49.9308,48.4420,48.2033,48.1713,48.9066,47.8849,47.6462,48.2292,47.4516,48.1652,48.2734,46.9109,47.7708,47.4022,46.2474
2.75150,27.166388,27.244984,27.72241,27.80184,28.25669,28.90385,29.52258,29.68395,30.67057,29.37291,30.68060,31.64298,32.62960,33.99665,35.5276,37.2074,38.6413,40.2676,42.0686,44.2107,45.4933,47.2224,48.5100,50.2525,51.5510,52.8353,52.7709,53.5702,52.7667,52.8194,52.4515,52.3495,51.7450,51.6396,50.4557,49.6054,48.8428,48.0159,46.8211,46.0886,45.7751,45.3946,45.1455,44.2776,44.8219,45.3110,46.1856,45.9314,47.3161,46.5635,46.6931,47.5176,47.8955,47.9615,48.3144,48.3696,47.6890,48.1873,48.2533,48.3562,48.9682,49.2099,48.9557,49.3712,48.7500,49.2458,48.8194,49.3478,49.0502,49.7074,49.0376,49.5418,49.7625,49.6689,49.9590,49.8110,50.4398,49.7876,49.8085,48.0694,48.6731,49.6129,49.3495,48.8110,50.0836,50.0443,48.0711,49.0644,49.9691,49.2140,49.9247,48.4707,48.2433,48.1747,48.9457,47.8629,47.6856,48.2550,47.4632,48.2107,48.2926,46.9507,47.7843,47.4666,46.2834
2.76662,27.195423,27.238556,27.71919,27.79490,28.27641,28.87852,29.51760,29.65933,30.65933,29.34067,30.65405,31.60827,32.59771,33.95422,35.4903,37.1725,38.6276,40.2095,42.0343,44.1796,45.4454,47.2095,48.4859,50.2298,51.5396,52.8266,52.7544,53.5739,52.7738,52.8002,52.4850,52.3592,51.7870,51.6778,50.4648,49.6391,48.8917,48.0625,46.9120,46.1048,45.8099,45.4076,45.1602,44.2755,44.8002,45.3037,46.1611,45.9155,47.2588,46.5423,46.6505,47.5202,47.9058,47.9516,48.3125,48.3662,47.7438,48.2007,48.2817,48.3468,48.9718,49.1954,48.9991,49.3856,48.7650,49.2562,48.8371,49.3644,49.0739,49.7218,49.0246,49.5361,49.7632,49.6717,49.9613,49.8336,50.4349,49.8125,49.8292,48.0695,48.7271,49.6065,49.3750,48.8327,50.0810,50.0546,48.1021,49.0713,49.9974,49.2157,49.9489,48.4657,48.2949,48.2210,48.9410,47.8891,47.7007,48.2790,47.4648,48.2280,48.2923,46.9190,47.8099,47.4806,46.2984
2.78174,27.208773,27.255262,27.75439,27.79649,28.26140,28.86667,29.52368,29.66667,30.63860,29.30702,30.63860,31.59912,32.58421,33.95351,35.4825,37.1421,38.6263,40.1798,42.0140,44.1754,45.4061,47.1570,48.4851,50.1947,51.5018,52.8342,52.7614,53.5982,52.7746,52.8439,52.5009,52.4079,51.8298,51.7237,50.4912,49.6667,48.9535,48.0921,46.9491,46.1886,45.8728,45.4474,45.2263,44.2711,44.7807,45.2886,46.1632,45.8640,47.2930,46.5211,46.6588,47.5035,47.9202,48.0088,48.3307,48.3982,47.7430,48.2395,48.2982,48.3825,49.0333,49.2263,49.0246,49.4000,48.7895,49.2605,48.8746,49.3991,49.0737,49.7684,49.0465,49.5974,49.8088,49.7395,49.9702,49.8658,50.4798,49.8474,49.8456,48.1263,48.7465,49.6298,49.4079,48.8351,50.1193,50.0833,48.1316,49.0947,50.0061,49.2386,49.9895,48.5088,48.3342,48.2430,48.9596,47.9184,47.7246,48.2640,47.4754,48.2588,48.3316,46.9702,47.8193,47.5061,46.3114
2.79686,27.204153,27.275951,27.76471,27.79239,28.23356,28.90744,29.49135,29.65225,30.61419,29.30882,30.60381,31.50692,32.54498,33.87457,35.4118,37.0796,38.5476,40.1618,41.9351,44.1254,45.3529,47.1358,48.4213,50.1436,51.4965,52.8166,52.7708,53.5381,52.7734,52.8400,52.5234,52.4074,51.8685,51.7569,50.5199,49.7197,48.9732,48.1955,47.0104,46.2405,45.8919,45.4403,45.1860,44.2881,44.7863,45.2431,46.1609,45.8702,47.2370,46.5294,46.6453,47.5043,47.8772,47.9844,48.3166,48.4074,47.7803,48.2336,48.3036,48.3936,48.9896,49.2206,49.0329,49.4265,48.7760,49.2760,48.8979,49.3798,49.1029,49.7768,49.0683,49.6332,49.8261,49.7483,50.0043,49.9135,50.4939,49.8261,49.8789,48.1038,48.7569,49.6600,49.4438,48.8521,50.1228,50.1064,48.1583,49.1410,50.0043,49.2760,50.0009,48.5130,48.3261,48.2483,49.0130,47.9593,47.7388,48.2872,47.5277,48.2638,48.3607,46.9827,47.8434,47.4888,46.3339
2.81198,27.213926,27.270134,27.75252,27.77349,28.22399,28.86158,29.47987,29.62668,30.61325,29.30705,30.57886,31.51678,32.53775,33.84480,35.3767,37.0428,38.4925,40.1158,41.9312,44.0998,45.3398,47.1166,48.4312,50.1426,51.4857,52.8121,52.7534,53.5814,52.8238,52.8582,52.5487,52.4740,51.9161,51.8029,50.5537,49.7668,49.0117,48.2198,47.0898,46.2701,45.9413,45.4723,45.2315,44.3096,44.7919,45.2592,46.1007,45.8406,47.2240,46.5075,46.6191,47.4933,47.8985,47.9648,48.3171,48.4128,47.7718,48.2601,48.3381,48.4379,49.0344,49.2626,49.0495,49.4413,48.8389,49.2936,48.8725,49.4413,49.1074,49.8154,49.1082,49.6485,49.8649,49.7584,50.0319,49.9102,50.4874,49.8532,49.9060,48.1393,48.7987,49.6904,49.4446,48.8893,50.1770,50.1376,48.1921,49.1309,50.0545,49.2961,50.0285,48.5696,48.3263,48.2961,49.0310,47.9832,47.7668,48.3129,47.5294,48.2987,48.3758,47.0369,47.8733,47.5361,46.3482
2.82710,27.188538,27.250830,27.73422,27.76163,28.21595,28.87625,29.43023,29.59884,30.57641,29.24834,30.53737,31.50332,32.49502,33.83472,35.3355,36.9809,38.4244,40.0490,41.8754,44.0664,45.2940,47.1038,48.4086,50.1047,51.4643,52.7865,52.7674,53.5698,52.8239,52.8962,52.5415,52.4576,51.9194,51.8414,50.6088,49.7816,49.0440,48.2816,47.1204,46.3331,46.0033,45.5000,45.2151,44.2940,44.7417,45.2135,46.0797,45.8007,47.1545,46.4726,46.5839,47.4892,47.9003,47.9668,48.2990,48.4153,47.7733,48.2658,48.3488,48.4502,49.0523,49.2965,49.0623,49.4817,48.8522,49.3206,48.8879,49.4369,49.1470,49.8355,49.1520,49.6711,49.8895,49.7824,50.0831,49.9261,50.5316,49.8771,49.9095,48.2018,48.8098,49.6777,49.4560,48.8870,50.1877,50.1603,48.1910,49.1753,50.0681,49.3331,50.0656,48.5490,48.3455,48.2816,49.0224,47.9851,47.8140,48.3679,47.5764,48.3115,48.4145,47.0532,47.9003,47.5739,46.4012
2.84221,27.196245,27.253412,27.73891,27.76707,28.21160,28.84215,29.41212,29.59130,30.53157,29.24317,30.54864,31.47696,32.45137,33.78413,35.2782,36.9701,38.3754,40.0256,41.8285,44.0137,45.2833,47.0580,48.3899,50.0887,51.4130,52.7978,52.7773,53.6271,52.8669,52.9172,52.6084,52.4957,51.9684,51.8985,50.6587,49.8481,49.1399,48.3473,47.1817,46.3840,46.0358,45.5776,45.2295,44.3217,44.7756,45.2261,46.0734,45.8114,47.1903,46.4215,46.5870,47.5034,47.8601,47.9718,48.3225,48.4369,47.7833,48.3046,48.3609,48.4761,49.0589,49.3285,49.0734,49.5171,48.8882,49.3823,48.9300,49.4642,49.1783,49.8481,49.2065,49.6988,49.9087,49.8191,50.0947,49.9667,50.5691,49.9172,49.9428,48.2031,48.8567,49.7500,49.5119,48.9377,50.2176,50.1903,48.2039,49.1775,50.1271,49.3788,50.0759,48.5862,48.3891,48.3294,49.0725,48.0188,47.8584,48.3959,47.5691,48.3148,48.4181,47.0520,47.9497,47.5776,46.4121
2.85733,27.144329,27.204468,27.70790,27.76718,28.20876,28.80928,29.42784,29.57904,30.53179,29.20876,30.51203,31.46392,32.41753,33.74227,35.2560,36.9605,38.3540,39.9820,41.7869,43.9991,45.2612,47.0739,48.3935,50.0893,51.4149,52.7904,52.8076,53.5954,52.8711,52.9545,52.6323,52.5447,52.0129,51.9253,50.7079,49.8952,49.1907,48.3952,47.2380,46.4897,46.1134,45.6082,45.2612,44.3033,44.7509,45.2156,46.0825,45.7964,47.1546,46.4210,46.5696,47.4708,47.8471,48.0026,48.3445,48.4167,47.7973,48.2964,48.3969,48.4665,49.1143,49.3522,49.1392,49.5421,48.9313,49.3943,48.9536,49.4931,49.1890,49.8875,49.1924,49.7113,49.9536,49.8737,50.1340,49.9983,50.6005,49.9605,49.9725,48.2088,48.8497,49.7887,49.5421,48.9527,50.2620,50.2131,48.2045,49.2027,50.1426,49.3952,50.1117,48.5696,48.4141,48.3445,49.0756,48.0601,47.8797,48.4356,47.6117,48.3600,48.4725,47.0687,47.9811,47.6383,46.4330
2.87245,27.202110,27.244318,27.72403,27.77516,28.21023,28.83766,29.39773,29.55114,30.49756,29.19643,30.48539,31.46104,32.40909,33.71997,35.2435,36.9375,38.3344,39.9545,41.7833,43.9894,45.2606,47.0438,48.3791,50.0804,51.4367,52.7963,52.8036,53.6226,52.8791,53.0008,52.6843,52.6080,52.0260,51.9805,50.7841,49.9667,49.2273,48.4554,47.2873,46.5227,46.1591,45.6347,45.2727,44.3174,44.7955,45.2330,46.0471,45.7630,47.1201,46.4416,46.5584,47.4554,47.8336,47.9757,48.3417,48.4424,47.7938,48.3515,48.4205,48.4943,49.1193,49.3920,49.1599,49.5771,48.9472,49.4359,48.9757,49.5073,49.2354,49.9229,49.2321,49.7297,49.9927,49.9132,50.1299,50.0341,50.6372,49.9432,50.0049,48.2476,48.8904,49.8409,49.5820,49.0138,50.3247,50.2289,48.2492,49.2346,50.1534,49.4310,50.1461,48.6429,48.4448,48.4034,49.1347,48.0828,47.8993,48.4318,47.6907,48.3912,48.5292,47.1153,47.9838,47.6558,46.4886
2.88757,27.194817,27.238295,27.73997,27.77843,28.20318,28.84030,29.38461,29.58110,30.48662,29.20569,30.48997,31.42391,32.38629,33.72157,35.2400,36.9264,38.2985,39.9724,41.7885,43.9666,45.2441,47.0686,48.3754,50.0886,51.4548,52.8704,52.8487,53.7032,52.9498,53.0594,52.7274,52.6480,52.1179,52.0318,50.8395,50.0477,49.2759,48.5309,47.3629,46.5702,46.2166,45.6898,45.3069,44.3637,44.8018,45.2057,46.0477,45.7358,47.1212,46.4247,46.5686,47.4448,47.8721,47.9791,48.3520,48.4607,47.7809,48.3386,48.4507,48.5217,49.1572,49.4147,49.1965,49.5920,48.9691,49.4565,49.0360,49.5452,49.2617,49.9356,49.2508,49.7508,49.9824,49.9540,50.1873,50.0819,50.6923,49.9983,50.0627,48.2726,48.9264,49.8411,49.6120,49.0284,50.3579,50.2926,48.3027,49.2818,50.2425,49.4440,50.1906,48.6706,48.5017,48.4440,49.1672,48.1254,47.9356,48.4691,47.7040,48.4197,48.5410,47.1697,48.0585,47.6831,46.5192
2.90269,27.211164,27.230583,27.71602,27.74272,28.18851,28.83333,29.37702,29.54935,30.47896,29.18447,30.48544,31.43447,32.39078,33.68528,35.2015,36.9175,38.3091,39.9296,41.7791,43.9579,45.2759,47.0704,48.3681,50.1206,51.4660,52.8447,52.8673,53.7233,53.0040,53.0752,52.7832,52.6982,52.1505,52.1044,50.8770,50.1036,49.3625,48.6286,47.4409,46.6691,46.3050,45.7403,45.3600,44.3827,44.8188,45.2597,46.0421,45.7500,47.1424,46.3948,46.5688,47.4353,47.8649,47.9951,48.4110,48.5065,47.8608,48.3649,48.5000,48.5898,49.2047,49.4717,49.2945,49.6343,49.0550,49.5372,49.0955,49.6117,49.3269,49.9854,49.3107,49.7905,50.0518,49.9903,50.2354,50.1100,50.7160,50.0583,50.1206,48.3244,48.9717,49.8746,49.6739,49.0599,50.3956,50.3414,48.3495,49.3002,50.2783,49.4951,50.1966,48.7087,48.5469,48.4506,49.2249,48.1942,47.9515,48.5000,47.7540,48.4701,48.6028,47.1926,48.0930,47.7411,46.5558
2.91780,27.190878,27.251690,27.72213,27.77111,28.19341,28.82010,29.39696,29.54307,30.51774,29.16807,30.49409,31.40709,32.37416,33.69341,35.1875,36.8809,38.3345,39.9451,41.7872,43.9645,45.2804,47.0515,48.3860,50.1486,51.4865,52.9012,52.8936,53.7728,53.0473,53.1512,52.8269,52.7635,52.2475,52.1546,50.9654,50.1655,49.4552,48.7179,47.5236,46.7686,46.3792,45.8218,45.4248,44.4367,44.8463,45.2534,46.0481,45.7736,47.1174,46.3936,46.5811,47.4096,47.8986,48.0304,48.4248,48.5355,47.8927,48.4189,48.4949,48.6292,49.2373,49.4924,49.3167,49.6799,49.0591,49.5726,49.1258,49.6664,49.3480,50.0270,49.3640,49.8640,50.0828,50.0186,50.2542,50.1562,50.7432,50.0963,50.1546,48.3463,49.0338,49.9552,49.7019,49.0980,50.4105,50.3944,48.4105,49.3412,50.2770,49.5541,50.2804,48.7745,48.5667,48.5203,49.2576,48.2213,47.9882,48.5397,47.7939,48.5329,48.6157,47.2365,48.1250,47.7660,46.5633
2.93292,27.210611,27.254019,27.73071,27.75643,28.18810,28.81511,29.38505,29.51608,30.46624,29.14470,30.48633,31.40916,32.36495,33.68730,35.1736,36.8875,38.3449,39.9357,41.8055,43.9912,45.3022,47.0715,48.3995,50.1415,51.5080,52.9043,52.9445,53.8103,53.0780,53.2170,52.8947,52.8159,52.2854,52.2363,51.0587,50.2677,49.5450,48.8071,47.6141,46.8223,46.4244,45.8545,45.5169,44.4719,44.8746,45.2886,46.0611,45.7484,47.1214,46.3810,46.5836,47.4534,47.8818,48.0707,48.4268,48.5908,47.9469,48.4220,48.5635,48.6616,49.2950,49.5402,49.3818,49.7396,49.1133,49.6334,49.1857,49.7331,49.4244,50.0699,49.4068,49.8907,50.1616,50.0675,50.2886,50.2275,50.7604,50.1190,50.1961,48.3979,49.0691,49.9751,49.7243,49.1350,50.4622,50.4260,48.3971,49.4027,50.3521,49.5522,50.3400,48.8199,48.6278,48.5482,49.2934,48.2396,48.0418,48.5691,47.8320,48.5498,48.6680,47.2822,48.1527,47.7974,46.6391
2.94804,27.190939,27.237864,27.71521,27.75809,28.17476,28.83738,29.37702,29.53722,30.44822,29.14401,30.48544,31.35922,32.33576,33.65210,35.1699,36.8738,38.2929,39.9223,41.7670,43.9636,45.2670,47.0388,48.3875,50.1699,51.5105,52.9086,52.9846,53.8220,53.0979,53.2524,52.9159,52.8439,52.3576,52.2816,51.0947,50.3293,49.5906,48.8350,47.6739,46.9207,46.5057,45.9458,45.5129,44.4879,44.8762,45.2921,46.0558,45.7629,47.1068,46.3641,46.5566,47.4482,47.8746,48.0801,48.4523,48.5922,47.9846,48.4822,48.5866,48.7282,49.3333,49.5922,49.3827,49.7694,49.1537,49.6723,49.2273,49.7840,49.4725,50.0898,49.4401,49.9345,50.1602,50.1084,50.3390,50.2282,50.8325,50.1901,50.2589,48.4660,49.1343,50.0316,49.7710,49.1845,50.4854,50.4474,48.4523,49.4482,50.3875,49.5971,50.3827,48.8778,48.6270,48.5680,49.3358,48.2629,48.0793,48.6375,47.8770,48.5761,48.7063,47.2759,48.1667,47.8406,46.6464
2.96316,27.203020,27.243288,27.73238,27.73658,28.17953,28.81711,29.38339,29.53523,30.44631,29.16527,30.44295,31.35403,32.33138,33.64681,35.1351,36.8364,38.2534,39.8851,41.7450,43.9279,45.2483,47.0143,48.3649,50.1644,51.5168,52.9178,52.9690,53.8767,53.1510,53.2534,52.9471,52.9052,52.4119,52.3582,51.1393,50.3951,49.6334,48.9404,47.7466,46.9773,46.5621,45.9908,45.5411,44.4966,44.8515,45.2743,46.0755,45.7466,47.0881,46.3465,46.5529,47.4715,47.8784,48.0772,48.4228,48.6258,47.9706,48.5000,48.6166,48.7475,49.3784,49.6309,49.4169,49.8054,49.2307,49.7148,49.2701,49.8029,49.4899,50.1267,49.4958,49.9832,50.2072,50.1367,50.3809,50.2911,50.8532,50.2332,50.2668,48.4908,49.1695,50.0285,49.8079,49.2315,50.5461,50.5050,48.4799,49.4983,50.4396,49.6510,50.4279,48.9220,48.7148,48.6460,49.3666,48.3221,48.1099,48.6628,47.8825,48.6200,48.7148,47.3322,48.2122,47.8725,46.6837
2.97828,27.194174,27.240292,27.71764,27.73382,28.18528,28.78884,29.39240,29.51214,30.43123,29.15696,30.43689,31.32281,32.28641,33.62460,35.1375,36.8099,38.2306,39.8390,41.7354,43.9159,45.2217,47.0146,48.3584,50.1327,51.5461,52.9239,52.9749,53.8843,53.2015,53.3196,53.0089,52.9547,52.4506,52.4037,51.2257,50.4385,49.7055,48.9911,47.7856,47.0558,46.6157,45.9960,45.5672,44.5348,44.9086,45.2476,46.0332,45.7298,47.0599,46.3471,46.5396,47.4264,47.8536,48.0534,48.4426,48.5866,47.9903,48.5299,48.6133,48.7710,49.4159,49.6675,49.4523,49.8455,49.2403,49.7508,49.2832,49.8544,49.5040,50.2112,49.5202,50.0607,50.2670,50.1723,50.4474,50.3026,50.9150,50.2929,50.3058,48.5081,49.1659,50.0752,49.8649,49.2921,50.6011,50.5218,48.5016,49.5065,50.5016,49.7225,50.4709,48.9595,48.7241,48.6537,49.4134,48.3835,48.1440,48.7063,47.9094,48.6966,48.7638,47.3778,48.2379,47.9312,46.7354
2.99340,27.185715,27.261906,27.70555,27.73095,28.17460,28.77143,29.35952,29.50635,30.39444,29.13730,30.38016,31.28968,32.30397,33.57540,35.0770,36.7738,38.2095,39.8048,41.7397,43.9159,45.1992,47.0079,48.3357,50.1389,51.5016,52.9175,52.9762,53.8833,53.1833,53.3452,53.0405,52.9730,52.4897,52.4508,51.2500,50.4508,49.7492,49.0500,47.8579,47.1008,46.6802,46.0381,45.6143,44.5294,44.8833,45.2373,46.0056,45.6754,47.0008,46.2857,46.4659,47.4262,47.8722,48.0667,48.4802,48.6270,48.0429,48.5333,48.6627,48.8087,49.4230,49.6913,49.4897,49.8802,49.2881,49.7817,49.3246,49.8468,49.5579,50.2437,49.5476,50.0659,50.2960,50.2000,50.4683,50.3381,50.9214,50.2905,50.3278,48.5564,49.2127,50.1040,49.8929,49.3143,50.5937,50.5722,48.5564,49.5437,50.4897,49.7468,50.4833,48.9476,48.7778,48.7056,49.4357,48.4159,48.1825,48.7587,47.9429,48.7270,48.7730,47.4254,48.2817,47.9238,46.7429
3.00851,27.226299,27.250765,27.70872,27.73777,28.16132,28.76529,29.35168,29.45642,30.39067,29.09174,30.35474,31.28364,32.28823,33.56881,35.0688,36.7309,38.1529,39.7668,41.6284,43.8731,45.1605,46.9809,48.3119,50.1353,51.5145,52.9197,52.9801,53.9044,53.2240,53.3807,53.0772,53.0222,52.5466,52.4824,51.3096,50.5229,49.8326,49.1139,47.9396,47.1590,46.7332,46.0895,45.6323,44.5268,44.9220,45.2706,45.9924,45.6858,47.0145,46.2661,46.4625,47.4213,47.8509,48.0956,48.4633,48.6468,48.0344,48.5833,48.6904,48.8096,49.4794,49.7171,49.5298,49.9358,49.3180,49.8043,49.3731,49.9044,49.5895,50.3050,49.5917,50.0902,50.3356,50.2615,50.5069,50.3670,50.9679,50.3295,50.3769,48.5971,49.2408,50.1888,49.9365,49.3494,50.6323,50.5810,48.6047,49.5910,50.5742,49.7928,50.5229,48.9985,48.8012,48.7232,49.4694,48.4419,48.2263,48.7821,48.0015,48.7424,48.8570,47.4557,48.3242,47.9687,46.8219
3.02363,27.204687,27.261719,27.72031,27.75078,28.17734,28.78281,29.32969,29.45781,30.41484,29.08594,30.35391,31.30000,32.26406,33.55469,35.0508,36.7422,38.1539,39.7922,41.6445,43.8555,45.1742,46.9930,48.3266,50.1367,51.5156,52.9141,53.0102,53.9164,53.2539,53.4430,53.1352,53.0742,52.6141,52.5500,51.3586,50.6023,49.9516,49.2125,48.0539,47.2516,46.8156,46.1562,45.6867,44.5742,44.9641,45.2867,46.0414,45.6711,47.0453,46.2891,46.4383,47.4266,47.9008,48.0992,48.5102,48.6836,48.0609,48.6312,48.7477,48.8695,49.5297,49.7695,49.5844,49.9953,49.3789,49.8898,49.4430,49.9352,49.6375,50.3523,49.6547,50.1414,50.3914,50.2898,50.5852,50.4305,51.0250,50.3703,50.4344,48.6469,49.3094,50.2203,50.0031,49.3773,50.7313,50.6344,48.6789,49.6437,50.5977,49.8305,50.5633,49.0633,48.8422,48.7750,49.5680,48.4867,48.2773,48.8477,48.0547,48.7977,48.9016,47.4852,48.3719,48.0008,46.8438
3.03875,27.188511,27.256472,27.72896,27.76861,28.15939,28.77184,29.32362,29.43689,30.42071,29.09385,30.36246,31.27832,32.24191,33.52103,35.0073,36.7079,38.1044,39.7872,41.6610,43.8252,45.2023,46.9757,48.2937,50.1133,51.5040,52.9385,53.0340,53.9806,53.3083,53.4628,53.1707,53.1117,52.6602,52.5930,51.4053,50.6456,49.9822,49.2621,48.0955,47.3147,46.8697,46.2387,45.7516,44.6707,44.9612,45.3091,46.0202,45.6667,47.0040,46.2864,46.4442,47.3851,47.8576,48.0890,48.4822,48.6594,48.0817,48.6481,48.7443,48.8940,49.5712,49.8350,49.6133,50.0413,49.3908,49.9070,49.4401,49.9773,49.6998,50.3584,49.6909,50.1667,50.4183,50.3317,50.5850,50.4490,51.0631,50.4256,50.4798,48.6812,49.3503,50.2654,50.0445,49.4296,50.7411,50.6772,48.7265,49.6837,50.6667,49.8487,50.5906,49.0752,48.8746,48.7945,49.5809,48.5081,48.3066,48.8277,48.0761,48.8212,48.9393,47.5283,48.3989,48.0291,46.8900
