Radius_[mm],Normalized_Integrated_Intensity,slice_2,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105
2.43402,23.70696,25.16026,27.7079,30.5092,34.7170,40.3800,47.1300,53.4212,61.3690,63.0540,69.9707,76.7051,84.2344,90.8553,99.4670,110.6154,121.517,137.227,152.791,172.528,186.427,193.214,201.360,204.386,201.207,196.386,187.385,175.725,163.314,153.967,145.190,135.560,128.515,120.614,112.890,105.933,100.228,95.115,89.868,86.958,86.699,84.971,82.863,78.924,78.636,77.275,77.601,74.2958,74.6062,71.5559,69.5971,69.9377,69.0513,67.6548,67.6841,66.7143,65.2454,65.5907,65.7482,64.9359,66.2280,66.1474,65.3333,65.9963,64.3013,64.3938,63.5614,65.2509,63.8700,65.1245,63.9542,64.1044,64.5833,64.4945,64.5119,64.6612,65.2830,63.4048,63.6044,60.4441,61.8196,63.5018,62.7463,62.3874,64.0595,64.1392,59.5321,62.3040,63.3663,62.5494,62.9258,60.8956,59.8571,60.4826,61.7006,59.6694,59.2015,60.3553,59.0980,60.5137,60.7940,58.8031,60.2244,59.7097,57.7500
2.44914,23.68600,25.12900,27.6940,30.4340,34.6810,40.2910,47.0650,53.3010,61.2200,62.9240,69.8510,76.6170,84.0910,90.6920,99.2800,110.2960,121.200,136.922,152.455,172.332,186.116,193.011,201.264,204.332,201.222,196.470,187.548,175.880,163.519,154.197,145.439,135.792,128.746,120.828,113.125,106.195,100.450,95.342,90.098,87.109,86.765,84.981,82.931,78.955,78.688,77.250,77.627,74.3320,74.6500,71.6070,69.6430,69.9550,69.1080,67.6460,67.7140,66.6950,65.2510,65.5770,65.7390,64.9450,66.2180,66.1410,65.3380,65.9690,64.3060,64.4230,63.5840,65.2560,63.9250,65.0900,63.9830,64.0920,64.6120,64.5010,64.4760,64.6740,65.2320,63.3880,63.6170,60.3820,61.8420,63.4640,62.7510,62.3920,64.0760,64.2080,59.5180,62.2810,63.3450,62.5960,62.9370,60.9010,59.8440,60.4740,61.6970,59.6880,59.2100,60.3870,59.1010,60.5390,60.7690,58.7960,60.1900,59.7360,57.7820
2.46426,23.62644,25.09291,27.6274,30.4186,34.6025,40.2174,46.9703,53.2337,61.1475,62.8831,69.7835,76.5527,84.0201,90.6408,99.2184,110.2433,121.054,136.771,152.324,172.108,185.984,192.976,201.263,204.375,201.351,196.718,187.835,176.190,163.829,154.520,145.723,136.114,129.111,121.167,113.507,106.539,100.719,95.600,90.315,87.214,86.872,85.065,82.969,79.033,78.781,77.395,77.700,74.4186,74.7816,71.6762,69.7011,70.0278,69.1312,67.6925,67.7289,66.6935,65.2835,65.6178,65.7711,65.0077,66.2548,66.2050,65.4004,66.0201,64.3305,64.4789,63.6446,65.3113,63.9511,65.1571,64.0010,64.1475,64.6753,64.5316,64.5421,64.6935,65.2902,63.4339,63.6226,60.4799,61.8736,63.4923,62.8075,62.4052,64.1082,64.2011,59.5383,62.3190,63.3994,62.6293,62.9521,60.9320,59.8851,60.5498,61.7366,59.6983,59.2404,60.4588,59.1312,60.5441,60.8056,58.8113,60.2337,59.7261,57.8132
2.47938,23.62941,25.07843,27.5961,30.3980,34.5206,40.1676,46.8814,53.1412,61.0657,62.7716,69.6961,76.4225,83.9059,90.5775,99.1176,110.1373,120.927,136.621,152.144,171.991,185.885,192.956,201.310,204.505,201.564,196.948,188.127,176.563,164.186,154.853,146.046,136.467,129.435,121.548,113.801,106.875,101.068,95.875,90.598,87.403,86.999,85.181,83.098,79.119,78.858,77.480,77.792,74.4843,74.8382,71.7480,69.7549,70.0922,69.1843,67.7392,67.7794,66.7755,65.3225,65.6412,65.8039,65.0578,66.2931,66.1902,65.4431,66.0333,64.3520,64.4667,63.6490,65.3363,63.9941,65.2000,64.0422,64.1922,64.7059,64.6010,64.5667,64.7461,65.3127,63.4637,63.6363,60.4843,61.8990,63.5402,62.8206,62.4667,64.1402,64.2441,59.5716,62.3520,63.4422,62.6186,62.9441,60.9529,59.9226,60.5784,61.7784,59.6902,59.2931,60.4343,59.1745,60.6000,60.8206,58.8010,60.2373,59.7657,57.8157
2.49450,23.61217,25.05323,27.5703,30.3536,34.4553,40.0989,46.7605,52.9734,60.9344,62.5817,69.5190,76.2842,83.7548,90.3897,98.8774,109.8375,120.629,136.261,151.836,171.721,185.714,192.808,201.258,204.541,201.682,196.956,188.313,176.794,164.407,155.089,146.287,136.730,129.769,121.805,114.090,107.196,101.364,96.151,90.796,87.612,87.044,85.227,83.184,79.187,78.895,77.590,77.915,74.5646,74.8888,71.7966,69.8232,70.1521,69.2690,67.7975,67.8222,66.8146,65.3764,65.7234,65.8603,65.1179,66.3394,66.2738,65.4563,66.0637,64.3907,64.5219,63.6568,65.3954,64.0418,65.2281,64.0713,64.2291,64.7481,64.6350,64.5694,64.7880,65.3441,63.4724,63.6740,60.4933,61.8869,63.5418,62.8745,62.4753,64.1616,64.2652,59.6131,62.3707,63.5133,62.6103,63.0105,60.9715,59.9316,60.6122,61.7766,59.7405,59.3061,60.4981,59.2053,60.5627,60.8156,58.8641,60.2861,59.7804,57.8774
2.50961,23.57102,25.04640,27.5275,30.2680,34.3797,39.9763,46.6714,52.8987,60.8371,62.5199,69.4148,76.2083,83.6449,90.2926,98.7756,109.7027,120.453,136.036,151.649,171.622,185.656,192.782,201.295,204.577,201.886,197.398,188.551,177.118,164.780,155.432,146.623,137.008,130.079,122.144,114.480,107.548,101.668,96.455,91.061,87.770,87.140,85.348,83.218,79.261,79.027,77.653,77.973,74.6525,74.9773,71.8788,69.9025,70.1544,69.3116,67.8220,67.8333,66.8778,65.4015,65.7235,65.8902,65.1222,66.3570,66.2784,65.4763,66.1155,64.4403,64.5180,63.7131,65.3930,64.0227,65.2188,64.1146,64.2443,64.7765,64.6430,64.6136,64.8087,65.3788,63.5009,63.7367,60.5559,61.9545,63.5691,62.8693,62.5180,64.2074,64.2595,59.6288,62.4062,63.4924,62.6515,63.0076,60.9659,59.9744,60.6335,61.7481,59.7850,59.3125,60.4915,59.2434,60.6364,60.8523,58.8665,60.3277,59.8049,57.8722
2.52473,23.56961,24.99706,27.4980,30.2147,34.3167,39.8706,46.5598,52.7490,60.6912,62.4147,69.3265,76.0431,83.5108,90.1490,98.6441,109.4912,120.241,135.843,151.378,171.379,185.375,192.620,201.161,204.592,201.925,197.490,188.754,177.275,165.036,155.680,146.904,137.292,130.302,122.419,114.748,107.777,101.986,96.729,91.284,87.944,87.198,85.360,83.284,79.354,79.099,77.741,78.062,74.7167,75.0020,71.9833,69.9324,70.2373,69.3451,67.8451,67.9069,66.9539,65.4324,65.7726,65.9294,65.1059,66.3392,66.2961,65.4941,66.1255,64.4304,64.5608,63.7333,65.4098,64.0314,65.2667,64.1000,64.2539,64.7637,64.6490,64.6324,64.8245,65.3951,63.4804,63.7696,60.5235,61.8922,63.5784,62.8637,62.5206,64.2118,64.3010,59.6284,62.3559,63.5059,62.6892,63.0196,60.9902,59.9971,60.6029,61.8000,59.7941,59.3333,60.5108,59.2225,60.6176,60.8706,58.8863,60.3353,59.8167,57.8608
2.53985,23.54336,24.96033,27.4613,30.1827,34.2085,39.7768,46.4465,52.6024,60.5434,62.2629,69.1854,75.9197,83.3423,90.0286,98.4502,109.3035,119.980,135.579,151.068,171.040,185.147,192.434,201.024,204.484,201.952,197.625,188.941,177.520,165.230,155.924,147.184,137.542,130.534,122.695,115.062,108.096,102.252,96.935,91.491,88.116,87.305,85.451,83.344,79.362,79.115,77.771,78.115,74.7758,75.0849,72.0415,69.9945,70.2731,69.3819,67.9493,67.9649,66.9852,65.4308,65.7777,65.9354,65.1679,66.4004,66.3266,65.5009,66.1808,64.4456,64.5590,63.7454,65.4327,64.0664,65.2592,64.1384,64.2620,64.8026,64.6937,64.6716,64.8229,65.4373,63.5351,63.7980,60.5341,61.9327,63.6006,62.9114,62.5517,64.2279,64.3321,59.6633,62.4225,63.5277,62.6993,63.0304,61.0304,60.0489,60.6799,61.7832,59.8450,59.3690,60.5480,59.2482,60.6522,60.8819,58.9050,60.3607,59.8441,57.9077
2.55497,23.52913,24.95113,27.4229,30.1306,34.1635,39.7115,46.3252,52.5066,60.4314,62.1523,69.0573,75.8374,83.2585,89.9154,98.2867,109.1598,119.783,135.275,150.867,170.751,184.973,192.286,201.040,204.535,202.115,197.854,189.219,177.757,165.490,156.216,147.485,137.861,130.886,123.003,115.398,108.455,102.626,97.207,91.784,88.324,87.402,85.530,83.448,79.449,79.240,77.851,78.175,74.8148,75.1429,72.0564,70.0846,70.3195,69.4586,67.9765,67.9633,67.0291,65.4671,65.8308,65.9915,65.1692,66.3722,66.3383,65.5404,66.2105,64.4662,64.6043,63.7556,65.4727,64.0893,65.2782,64.1560,64.3158,64.8092,64.7190,64.6795,64.8524,65.4126,63.5461,63.8026,60.5592,61.9511,63.6147,62.9164,62.5545,64.2491,64.3477,59.6955,62.4201,63.5752,62.6974,63.0752,61.0273,60.0602,60.6992,61.8477,59.8402,59.3694,60.5836,59.2763,60.6880,60.9239,58.8919,60.3938,59.9041,57.8900
2.57009,23.50929,24.94796,27.4164,30.0641,34.1134,39.6208,46.2175,52.4089,60.3383,62.0651,68.9638,75.7556,83.1320,89.7862,98.1533,108.9656,119.634,135.121,150.644,170.620,184.840,192.261,201.021,204.607,202.256,198.090,189.501,178.107,165.854,156.577,147.808,138.181,131.245,123.350,115.699,108.758,102.944,97.555,92.069,88.516,87.548,85.625,83.514,79.506,79.303,77.899,78.263,74.9071,75.2258,72.1366,70.1664,70.3950,69.4879,68.0223,68.0139,67.0493,65.4972,65.8690,66.0074,65.1980,66.4368,66.3894,65.5344,66.2212,64.5214,64.6227,63.7667,65.4573,64.1152,65.3039,64.1245,64.3411,64.8439,64.7100,64.6980,64.8745,65.4517,63.5799,63.8355,60.5855,61.9480,63.6599,62.9396,62.5809,64.2723,64.3299,59.7519,62.4582,63.5985,62.7286,63.0725,61.0818,60.0651,60.7184,61.8550,59.8355,59.4033,60.5929,59.3067,60.7138,60.9275,58.9480,60.4498,59.8383,57.8978
2.58521,23.50550,24.92308,27.3874,30.0110,34.0696,39.5870,46.1575,52.3526,60.2445,62.0192,68.9579,75.6767,83.1163,89.7866,98.1603,108.9332,119.527,134.984,150.562,170.499,184.827,192.278,201.138,204.728,202.451,198.349,189.828,178.399,166.245,156.979,148.155,138.583,131.627,123.732,116.080,109.169,103.287,97.932,92.352,88.798,87.687,85.720,83.657,79.709,79.373,78.002,78.360,74.9890,75.3223,72.2463,70.2161,70.4808,69.5751,68.0943,68.0907,67.0934,65.5531,65.9322,66.0449,65.2381,66.4835,66.4267,65.5980,66.2326,64.5650,64.6657,63.8013,65.5128,64.1346,65.3553,64.1914,64.3471,64.8773,64.7720,64.7527,64.9359,65.5266,63.6209,63.8507,60.6401,62.0339,63.7015,63.0266,62.6374,64.2930,64.3901,59.7729,62.4872,63.6291,62.7372,63.1429,61.1227,60.1181,60.7473,61.9185,59.8846,59.3965,60.6172,59.3233,60.7024,60.9597,58.9808,60.4139,59.9057,57.9451
2.60032,23.49523,24.88931,27.3492,29.9723,34.0153,39.5200,46.1250,52.3149,60.1918,62.0191,68.9294,75.6613,83.1365,89.8263,98.2166,108.9351,119.517,135.014,150.524,170.562,184.802,192.400,201.262,205.018,202.773,198.626,190.219,178.857,166.690,157.394,148.566,139.011,132.021,124.143,116.509,109.549,103.698,98.302,92.705,89.035,87.858,85.910,83.780,79.790,79.518,78.146,78.471,75.0916,75.4485,72.3454,70.3044,70.6011,69.6450,68.1574,68.1536,67.1135,65.6469,65.9561,66.1088,65.3197,66.5401,66.4466,65.6374,66.2853,64.5811,64.7157,63.8502,65.5735,64.2128,65.3740,64.2519,64.4265,64.9351,64.7910,64.8149,64.9933,65.5668,63.6517,63.8931,60.6746,62.0811,63.6966,63.0601,62.7004,64.3359,64.4466,59.8254,62.5305,63.6718,62.8006,63.1718,61.1651,60.1288,60.7834,61.9475,59.8893,59.4494,60.6603,59.3492,60.7319,60.9666,59.0315,60.4361,59.9466,58.0057
2.61544,23.48835,24.84857,27.3315,29.9803,34.0260,39.5117,46.1147,52.2796,60.2446,62.0242,68.9534,75.6971,83.2151,89.8996,98.2760,108.9857,119.556,135.039,150.620,170.625,184.926,192.590,201.440,205.300,203.065,199.334,190.621,179.332,167.146,157.858,149.033,139.431,132.521,124.551,116.999,110.023,104.099,98.711,93.050,89.410,88.099,86.019,83.915,79.944,79.667,78.286,78.577,75.2312,75.5358,72.3844,70.3898,70.6631,69.7572,68.2697,68.2401,67.2321,65.6944,66.0143,66.1720,65.4005,66.6147,66.5251,65.7079,66.3253,64.6505,64.7652,63.9122,65.6425,64.2133,65.4677,64.3074,64.4561,64.9937,64.8755,64.8513,65.0179,65.6245,63.7061,63.9767,60.7097,62.1514,63.7518,63.0959,62.7509,64.3772,64.5206,59.8145,62.5600,63.7025,62.9023,63.2491,61.2061,60.1891,60.8163,61.9910,59.9480,59.5108,60.7106,59.4086,60.7733,61.0600,59.0457,60.4848,60.0188,58.0520
2.63056,23.46570,24.82310,27.3150,29.9061,33.9449,39.3998,45.9964,52.2112,60.1381,61.9368,68.9134,75.6760,83.1643,89.8312,98.2708,108.9675,119.527,134.975,150.514,170.665,185.035,192.641,201.640,205.527,203.406,199.666,191.079,179.787,167.591,158.277,149.429,139.874,132.918,125.061,117.455,110.475,104.578,99.086,93.433,89.692,88.288,86.169,84.064,80.033,79.806,78.378,78.718,75.3384,75.6679,72.5406,70.5135,70.7572,69.8312,68.3818,68.3718,67.3213,65.7834,66.0848,66.2527,65.4504,66.6958,66.5893,65.8078,66.4242,64.7220,64.8384,63.9865,65.7338,64.2996,65.5027,64.4052,64.5397,65.0370,64.9350,64.9034,65.1146,65.6588,63.7726,64.0298,60.7735,62.1859,63.8249,63.1697,62.7843,64.4404,64.5496,59.8917,62.6327,63.7374,62.9504,63.2671,61.3141,60.2247,60.8782,62.0523,59.9847,59.5253,60.7798,59.4486,60.8276,61.0794,59.1128,60.5794,60.0677,58.0966
2.64568,23.47939,24.79659,27.2760,29.8943,33.8315,39.2921,45.8781,52.0520,60.0054,61.8333,68.7607,75.5251,83.0314,89.6909,98.0385,108.7679,119.301,134.715,150.315,170.450,184.861,192.546,201.659,205.596,203.479,199.876,191.342,180.107,167.918,158.637,149.792,140.254,133.312,125.404,117.783,110.821,104.890,99.459,93.742,89.936,88.490,86.331,84.202,80.173,79.923,78.512,78.866,75.4337,75.7867,72.6039,70.5959,70.8298,69.9229,68.3898,68.4095,67.3772,65.7840,66.1299,66.2554,65.4893,66.6936,66.6389,65.8378,66.4624,64.7240,64.8602,64.0314,65.7321,64.3217,65.5726,64.4140,64.5771,65.0950,64.9955,64.9498,65.1048,65.7016,63.8091,64.0896,60.7903,62.1882,63.8737,63.2151,62.8414,64.5134,64.6272,59.9167,62.6523,63.8199,62.9642,63.3047,61.2823,60.2832,60.9400,62.1075,60.0394,59.5905,60.7832,59.5161,60.8719,61.1389,59.1568,60.6066,60.0798,58.1201
2.66080,23.44026,24.79228,27.2022,29.8006,33.7610,39.1985,45.7684,51.9154,59.8217,61.6875,68.6654,75.3676,82.8879,89.5239,97.8961,108.5671,119.076,134.480,150.010,170.104,184.659,192.488,201.613,205.621,203.646,200.131,191.642,180.461,168.294,158.972,150.165,140.562,133.657,125.794,118.190,111.252,105.312,99.809,94.091,90.230,88.694,86.430,84.278,80.268,80.097,78.609,78.936,75.5119,75.8640,72.7178,70.6949,70.9504,70.0037,68.4752,68.4871,67.4586,65.8842,66.2335,66.3566,65.5616,66.8153,66.7233,65.9081,66.5432,64.7831,64.9366,64.1039,65.8061,64.3943,65.6452,64.4835,64.6314,65.1360,65.0138,64.9816,65.1562,65.7721,63.8585,64.1278,60.8594,62.2619,63.9706,63.2950,62.9090,64.5404,64.6360,59.9770,62.7022,63.8676,63.0386,63.3768,61.3520,60.3401,61.0074,62.1792,60.1057,59.6489,60.8263,59.5717,60.9678,61.2160,59.2243,60.6792,60.1590,58.1976
2.67591,23.42491,24.77297,27.1723,29.7668,33.6820,39.1466,45.6740,51.8163,59.7579,61.6095,68.5989,75.2880,82.7889,89.5018,97.8648,108.5018,118.909,134.314,149.895,170.025,184.544,192.397,201.633,205.752,203.736,200.306,191.935,180.819,168.659,159.370,150.582,140.964,134.077,126.188,118.626,111.640,105.736,100.157,94.442,90.497,88.928,86.571,84.436,80.391,80.192,78.731,79.057,75.6564,75.9797,72.8534,70.7818,71.0274,70.0459,68.5539,68.5353,67.5221,65.9461,66.2730,66.4117,65.6051,66.8737,66.7845,65.9337,66.5866,64.8454,64.9876,64.1431,65.8666,64.4594,65.6952,64.5371,64.6740,65.1793,65.0433,65.0150,65.2208,65.8348,63.8922,64.1396,60.9320,62.3048,63.9797,63.3375,62.9382,64.5883,64.7085,60.0283,62.7509,63.9117,63.0645,63.4240,61.3737,60.3613,61.0336,62.2191,60.1307,59.6731,60.8834,59.6272,60.9726,61.2765,59.2270,60.6882,60.1926,58.2191
2.69103,23.37903,24.75000,27.1416,29.6900,33.6479,39.0699,45.5798,51.6837,59.6039,61.4704,68.4462,75.1541,82.6057,89.2796,97.6702,108.2240,118.650,133.993,149.560,169.693,184.202,192.155,201.486,205.570,203.698,200.372,192.004,181.018,168.837,159.671,150.837,141.254,134.302,126.487,118.938,111.959,106.051,100.466,94.687,90.795,89.041,86.631,84.475,80.502,80.244,78.820,79.151,75.7428,76.0457,72.9194,70.8575,71.1004,70.1452,68.5780,68.5708,67.5448,66.0090,66.3271,66.4749,65.6443,66.8790,66.8056,65.9973,66.6272,64.8799,64.9893,64.1667,65.8396,64.4749,65.6962,64.5484,64.6819,65.2186,65.0627,65.0529,65.2410,65.8584,63.9032,64.1685,60.9113,62.3521,64.0036,63.3172,62.9418,64.5905,64.7160,60.0538,62.8280,63.9364,63.0851,63.4579,61.4274,60.3647,61.0600,62.2536,60.1676,59.7267,60.9068,59.6281,61.0385,61.2814,59.2554,60.7366,60.2500,58.2617
2.70615,23.34083,24.71223,27.1286,29.6448,33.5980,39.0216,45.5279,51.5863,59.5674,61.4937,68.3957,75.1124,82.5962,89.2959,97.6619,108.1493,118.592,133.906,149.440,169.591,184.227,192.167,201.574,205.603,203.898,200.642,192.368,181.327,169.225,160.008,151.187,141.646,134.724,126.867,119.334,112.355,106.434,100.880,95.052,91.080,89.292,86.765,84.625,80.592,80.316,78.915,79.231,75.8480,76.1322,72.9820,70.8948,71.1754,70.1924,68.6331,68.6187,67.5477,66.0333,66.3894,66.4856,65.6547,66.9407,66.8444,66.0099,66.6520,64.9308,65.0081,64.1933,65.8975,64.4775,65.7257,64.5288,64.7158,65.1898,65.1034,65.0602,65.2878,65.9101,63.9353,64.2230,60.9326,62.3939,64.0027,63.3696,62.9406,64.6214,64.7374,60.0710,62.8067,63.9586,63.1376,63.4874,61.4397,60.4182,61.0890,62.2545,60.1951,59.7284,60.9335,59.6574,61.0647,61.2716,59.2914,60.7464,60.2257,58.2896
2.72127,23.32951,24.70053,27.0830,29.6025,33.4947,38.8887,45.4037,51.4859,59.4276,61.3869,68.3339,75.0079,82.5283,89.1908,97.5327,108.0724,118.399,133.723,149.336,169.462,184.084,192.079,201.568,205.642,204.072,200.868,192.647,181.640,169.557,160.300,151.553,141.979,135.046,127.261,119.635,112.738,106.784,101.193,95.356,91.341,89.474,86.875,84.656,80.650,80.358,78.966,79.281,75.8525,76.1952,73.0124,70.9726,71.2217,70.2421,68.6758,68.6413,67.6157,66.1007,66.3816,66.4744,65.6864,66.9364,66.8816,66.0009,66.6555,64.9231,65.0433,64.1961,65.9382,64.4859,65.7421,64.5601,64.7412,65.2350,65.1042,65.1051,65.2906,65.9002,63.9541,64.2633,60.9479,62.3905,64.0256,63.3277,62.9514,64.6493,64.7367,60.0574,62.8534,63.9408,63.1440,63.4929,61.4965,60.4293,61.0742,62.2650,60.1873,59.7359,60.9717,59.6758,61.0627,61.2915,59.2668,60.7491,60.2765,58.3057
2.73639,23.32526,24.64706,27.0234,29.5787,33.4689,38.8460,45.3529,51.4196,59.3512,61.3054,68.2483,74.9965,82.4939,89.1808,97.4991,107.9836,118.350,133.622,149.228,169.423,184.108,192.141,201.731,205.859,204.294,201.204,193.080,182.057,169.915,160.779,151.992,142.357,135.500,127.671,120.088,113.164,107.189,101.592,95.740,91.656,89.725,87.016,84.799,80.779,80.480,79.058,79.392,75.9247,76.3062,73.1090,71.0320,71.2699,70.2820,68.7284,68.7007,67.6825,66.1436,66.4187,66.5580,65.7007,66.9645,66.8910,66.0476,66.6713,64.9593,65.0294,64.2500,65.9343,64.5017,65.7621,64.6125,64.7336,65.2794,65.1479,65.1289,65.2785,65.9645,63.9801,64.3140,60.9740,62.4221,64.0727,63.3806,63.0087,64.7042,64.7976,60.1194,62.8806,64.0061,63.1869,63.5424,61.4905,60.4490,61.0718,62.3036,60.1817,59.7811,60.9654,59.6990,61.0900,61.2976,59.2664,60.7933,60.2820,58.3261
2.75150,23.33445,24.65050,27.0184,29.5410,33.4181,38.7759,45.2441,51.3470,59.2533,61.2609,68.2023,74.9030,82.4482,89.1204,97.4590,107.8804,118.249,133.497,149.083,169.292,184.140,192.197,201.758,205.916,204.513,201.466,193.462,182.492,170.322,161.255,152.410,142.837,135.936,128.110,120.575,113.635,107.558,102.021,96.065,92.008,90.019,87.159,84.899,80.880,80.654,79.164,79.492,76.0284,76.3671,73.1831,71.1137,71.3696,70.3863,68.8378,68.7341,67.6789,66.1580,66.4624,66.5978,65.7174,67.0217,66.9281,66.0752,66.7057,65.0033,65.1003,64.2943,65.9599,64.5794,65.8043,64.6480,64.7968,65.3470,65.1839,65.1856,65.3495,65.9699,64.0209,64.3236,61.0309,62.4816,64.1254,63.4005,63.0828,64.7458,64.8453,60.1756,62.9147,64.0493,63.2592,63.5870,61.5468,60.4640,61.1045,62.3378,60.2216,59.7860,61.0134,59.7149,61.1020,61.3311,59.3336,60.7784,60.3002,58.3370
2.76662,23.30194,24.63028,27.0035,29.4701,33.3838,38.6857,45.1426,51.2650,59.1664,61.1417,68.0704,74.8178,82.3292,89.0555,97.3741,107.7465,118.094,133.305,148.842,169.153,183.882,192.073,201.639,205.996,204.632,201.725,193.788,182.831,170.751,161.529,152.797,143.176,136.313,128.502,120.985,113.994,108.013,102.415,96.415,92.342,90.312,87.353,85.023,81.029,80.733,79.280,79.609,76.1417,76.4982,73.2887,71.1919,71.4366,70.4445,68.9120,68.8187,67.7826,66.2632,66.5334,66.6426,65.7614,67.0519,66.9445,66.1074,66.7826,65.0440,65.1620,64.3125,65.9842,64.6136,65.8794,64.6857,64.8195,65.3988,65.2130,65.2236,65.3847,65.9850,64.0695,64.3372,61.0660,62.5440,64.1276,63.4639,63.1136,64.7914,64.8724,60.1620,62.9569,64.0572,63.2720,63.5977,61.5634,60.5387,61.1743,62.3715,60.2817,59.8213,61.0282,59.7544,61.1558,61.4164,59.3609,60.8327,60.2896,58.3688
2.78174,23.29825,24.58596,26.9675,29.4465,33.3035,38.6096,45.0307,51.1526,59.0763,61.0351,68.0097,74.6965,82.2895,88.9553,97.2693,107.6860,117.964,133.175,148.698,169.032,183.822,192.106,201.716,206.175,204.803,201.950,194.118,183.273,171.133,162.065,153.261,143.631,136.751,128.939,121.403,114.424,108.417,102.833,96.816,92.661,90.591,87.524,85.141,81.160,80.855,79.445,79.709,76.2763,76.5833,73.3789,71.3009,71.5667,70.5439,68.9684,68.8763,67.8412,66.3211,66.5956,66.6921,65.8518,67.1412,66.9877,66.1649,66.7877,65.1123,65.1930,64.3991,66.0377,64.6719,65.8851,64.7430,64.8939,65.4368,65.3088,65.2570,65.4798,66.0456,64.1421,64.3825,61.0947,62.5789,64.2211,63.4763,63.1632,64.8439,64.9649,60.2570,63.0149,64.1070,63.3491,63.6509,61.6254,60.5605,61.2158,62.4403,60.3158,59.8825,61.0947,59.7904,61.2088,61.4465,59.4167,60.8711,60.3667,58.3877
2.79686,23.24913,24.56401,26.8936,29.4204,33.2093,38.4715,44.8304,50.9325,58.8313,60.8348,67.7465,74.4040,82.0208,88.6375,96.9619,107.3339,117.510,132.651,148.197,168.510,183.365,191.784,201.446,206.082,204.848,202.040,194.282,183.506,171.395,162.197,153.516,143.885,137.010,129.218,121.649,114.644,108.647,103.118,97.054,92.858,90.813,87.624,85.250,81.195,80.943,79.486,79.773,76.3607,76.6600,73.4420,71.3123,71.5926,70.5960,69.0078,68.9343,67.8711,66.3391,66.5908,66.7171,65.8901,67.1791,67.0545,66.2085,66.8486,65.1929,65.2405,64.3893,66.0865,64.7266,65.9464,64.7760,64.9195,65.4611,65.3495,65.2699,65.4801,66.1064,64.1652,64.4083,61.1730,62.6349,64.2915,63.5476,63.1869,64.9014,64.9472,60.3287,63.0528,64.1332,63.3858,63.7059,61.6583,60.6228,61.2777,62.4775,60.3616,59.8875,61.0813,59.7967,61.2154,61.4991,59.4706,60.9204,60.3806,58.4351
2.81198,23.24413,24.50839,26.8624,29.3079,33.1175,38.3758,44.7039,50.7810,58.6376,60.6292,67.5780,74.2517,81.8037,88.4488,96.7324,107.0235,117.233,132.339,147.892,168.194,183.065,191.584,201.318,206.110,204.897,202.170,194.523,183.805,171.808,162.586,153.843,144.253,137.332,129.558,121.958,115.013,108.992,103.442,97.362,93.107,91.026,87.729,85.336,81.290,80.991,79.608,79.815,76.4522,76.7097,73.4807,71.3624,71.6393,70.6451,69.0478,68.9480,67.8943,66.3826,66.6359,66.7525,65.9086,67.1577,67.0906,66.2005,66.8473,65.1938,65.2416,64.3607,66.1007,64.7131,65.9522,64.7903,64.9245,65.4555,65.3473,65.3096,65.5193,66.0604,64.1955,64.4312,61.2064,62.6359,64.2710,63.5923,63.1971,64.8960,64.9673,60.3456,63.0612,64.1678,63.3658,63.6946,61.6518,60.6477,61.2752,62.4899,60.3825,59.9245,61.1250,59.8263,61.2508,61.5218,59.4941,60.9438,60.3960,58.4782
