X,Y
3033.333,9121.515
3045.714,9167.367
3058.095,9204.521
3070.476,9210.397
3082.857,9240.857
3095.238,9218.469
3107.619,9196.365
3120.000,9179.660
3132.381,9114.859
3144.762,9044.577
3157.143,8987.831
3169.524,9032.081
3181.905,9121.572
3194.286,9230.499
3206.667,9295.463
3219.048,9313.701
3231.429,9272.854
3243.810,9236.452
3256.190,9166.742
3268.572,9077.333
3280.952,8996.078
3293.333,8934.008
3305.714,8864.022
3318.095,8887.687
3330.476,8934.727
3342.857,8955.653
3355.238,9060.665
3367.619,9165.206
3380.000,9233.651
3392.381,9288.828
3404.762,9299.606
3417.143,9281.560
3429.524,9269.194
3441.905,9199.930
3454.286,9216.067
3466.667,9105.912
3479.048,9072.062
3491.429,9127.250
3503.810,9075.067
3516.190,9101.530
3528.572,9149.159
3540.952,9124.008
3553.333,9139.966
3565.714,9126.303
3578.095,9083.277
3590.476,9013.820
3602.857,8941.416
3615.238,8934.196
3627.619,8952.514
3640.000,9017.802
3652.381,9084.133
3664.762,9086.013
3677.143,9081.500
3689.524,9066.853
3701.905,9010.552
3714.286,8956.381
3726.667,8867.888
3739.048,8800.497
3751.429,8770.601
3763.810,8771.888
3776.190,8787.350
3788.572,8792.157
3800.952,8826.128
3813.333,8836.422
3825.714,8873.569
3838.095,8861.364
3850.476,8885.789
3862.857,8900.891
3875.238,8912.998
3887.619,8892.847
3900.000,8893.079
3912.381,8800.776
3924.762,8744.731
3937.143,8711.979
3949.524,8740.255
3961.905,8777.594
3974.286,8768.845
3986.667,8782.413
3999.048,8799.457
4011.429,8767.920
4023.810,8740.283
4036.190,8669.030
4048.572,8565.324
4060.952,8495.881
4073.333,8477.830
4085.714,8440.518
4098.095,8444.725
4110.476,8467.345
4122.857,8495.404
4135.238,8506.992
4147.619,8524.246
4160.000,8538.147
4172.381,8473.806
4184.762,8420.569
4197.143,8438.959
4209.524,8357.768
4221.905,8324.466
4234.286,8327.233
4246.667,8320.626
4259.048,8357.772
4271.429,8434.053
4283.810,8460.418
4296.190,8507.056
4308.571,8552.658
4320.953,8588.369
4333.333,8596.903
4345.714,8637.295
4358.095,8661.804
4370.476,8631.976
4382.857,8618.050
4395.238,8577.642
4407.619,8485.919
4420.000,8402.704
4432.381,8336.812
4444.762,8308.045
4457.143,8326.113
4469.524,8360.862
4481.905,8367.048
4494.286,8365.533
4506.667,8338.817
4519.048,8285.459
4531.429,8241.850
4543.810,8212.479
4556.190,8221.917
4568.571,8262.509
4580.953,8271.128
4593.333,8287.899
4605.714,8297.642
4618.095,8217.868
4630.476,8163.565
4642.857,8088.169
4655.238,8005.418
4667.619,7968.820
4680.000,7976.635
4692.381,7952.010
4704.762,7966.976
4717.143,8018.046
4729.524,8018.808
4741.905,8042.427
4754.286,8056.490
4766.667,8041.537
4779.048,8079.609
4791.429,8134.838
4803.810,8155.939
4816.190,8115.023
4828.571,8095.785
4840.953,8056.516
4853.333,8034.619
4865.714,8076.546
4878.095,8045.603
4890.476,8065.376
4902.857,8072.117
4915.238,8029.139
4927.619,8018.642
4940.000,7981.251
4952.381,7934.445
4964.762,7864.802
4977.143,7824.488
4989.524,7819.024
5001.905,7825.037
5014.286,7848.104
5026.667,7889.538
5039.048,7925.179
5051.429,7952.455
5063.810,7995.646
5076.190,8041.389
5088.571,8006.231
5100.953,7990.726
5113.333,7916.563
5125.714,7858.693
5138.095,7797.929
5150.476,7738.203
5162.857,7644.208
5175.238,7605.792
5187.619,7552.768
5200.000,7527.323
5212.381,7565.145
5224.762,7592.617
5237.143,7600.655
5249.524,7670.788
5261.905,7653.319
5274.286,7604.147
5286.667,7603.144
5299.048,7563.460
5311.429,7537.769
5323.810,7569.487
5336.190,7528.954
5348.571,7543.325
5360.953,7535.027
5373.333,7518.769
5385.714,7486.595
5398.095,7465.835
5410.476,7459.218
5422.857,7466.274
5435.238,7479.515
5447.619,7523.391
5460.000,7569.947
5472.381,7611.250
5484.762,7636.190
5497.143,7607.805
5509.524,7557.729
5521.905,7485.816
5534.286,7423.405
5546.667,7393.403
5559.048,7384.647
5571.429,7380.050
5583.810,7364.668
5596.190,7356.193
5608.571,7332.387
5620.953,7270.988
5633.333,7235.686
5645.714,7205.109
5658.095,7128.554
5670.476,7115.284
5682.857,7105.300
5695.238,7089.399
5707.619,7094.172
5720.000,7132.059
5732.381,7112.025
5744.762,7113.080
5757.143,7114.127
5769.524,7084.098
5781.905,7067.360
5794.286,7040.426
5806.667,7002.485
5819.048,6971.730
5831.429,6923.385
5843.810,6918.321
5856.190,6907.660
5868.571,6872.681
5880.953,6851.797
5893.333,6826.077
5905.714,6786.339
5918.095,6802.171
5930.476,6804.306
5942.857,6777.904
5955.238,6796.808
5967.619,6760.353
5980.000,6740.460
5992.381,6721.240
6004.762,6702.703
6017.143,6679.480
6029.524,6661.352
6041.905,6641.984
6054.286,6630.591
6066.667,6590.873
6079.048,6532.975
6091.429,6452.597
6103.810,6379.553
6116.190,6326.344
6128.571,6269.696
6140.953,6246.282
6153.333,6220.205
6165.714,6195.538
6178.095,6183.930
6190.476,6158.119
6202.857,6149.691
6215.238,6147.263
6227.619,6143.494
6240.000,6113.961
6252.381,6102.103
6264.762,6102.455
6277.143,6084.007
6289.524,6071.730
6301.905,6059.396
6314.286,6023.085
6326.667,5998.388
6339.048,5969.652
6351.429,5929.634
6363.810,5898.180
6376.190,5871.328
6388.572,5848.225
6400.953,5822.959
6413.333,5804.552
6425.714,5810.737
6438.095,5803.176
6450.476,5788.105
6462.857,5770.994
6475.238,5754.916
6487.619,5724.240
6500.000,5708.781
6512.381,5678.425
6524.762,5644.777
6537.143,5615.691
6549.524,5566.004
6561.905,5521.113
6574.286,5464.010
6586.667,5417.146
6599.048,5366.975
6611.429,5331.607
6623.810,5294.017
6636.190,5268.565
6648.572,5277.272
6660.953,5295.641
6673.333,5321.807
6685.714,5325.415
6698.095,5322.714
6710.476,5299.083
6722.857,5271.435
6735.238,5256.486
6747.619,5233.946
6760.000,5233.459
6772.381,5239.245
6784.762,5224.044
6797.143,5211.365
6809.524,5206.200
6821.905,5188.640
6834.286,5182.255
6846.667,5159.064
6859.048,5136.356
6871.429,5135.075
6883.810,5123.998
6896.190,5101.444
6908.572,5102.024
6920.953,5074.293
6933.333,5042.445
6945.714,5004.682
6958.095,4966.936
6970.476,4933.486
6982.857,4887.336
6995.238,4854.686
7007.619,4828.308
7020.000,4809.000
7032.381,4809.543
7044.762,4803.465
7057.143,4805.676
7069.524,4802.643
7081.905,4783.562
7094.286,4766.141
7106.667,4737.570
7119.048,4720.328
7131.429,4700.347
7143.810,4682.976
7156.190,4671.193
7168.572,4649.891
7180.953,4630.062
7193.333,4612.545
7205.714,4589.841
7218.095,4563.220
7230.476,4552.007
7242.857,4550.750
7255.238,4554.292
7267.619,4559.710
7280.000,4556.577
7292.381,4545.053
7304.762,4551.523
7317.143,4535.229
7329.524,4518.140
7341.905,4498.467
7354.286,4455.277
7366.667,4438.665
7379.048,4418.913
7391.429,4397.329
7403.810,4365.907
7416.190,4357.668
7428.572,4339.597
7440.953,4310.796
7453.333,4306.011
7465.714,4289.767
7478.095,4271.476
7490.476,4255.644
7502.857,4234.412
7515.238,4222.830
7527.619,4215.315
7540.000,4225.412
7552.381,4219.479
7564.762,4223.948
7577.143,4221.071
7589.524,4200.372
7601.905,4179.498
7614.286,4151.718
7626.667,4118.203
7639.048,4089.770
7651.429,4058.209
7663.810,4036.910
7676.190,4022.103
7688.572,4010.542
7700.953,4007.215
7713.333,3978.969
7725.714,3953.456
7738.095,3927.562
7750.477,3906.540
7762.857,3878.741
7775.238,3844.625
7787.619,3826.011
7800.000,3801.482
7812.381,3777.701
7824.762,3767.461
7837.143,3751.015
7849.524,3736.280
7861.905,3717.354
7874.286,3696.615
7886.667,3686.720
7899.048,3664.983
7911.429,3637.358
7923.810,3611.958
7936.190,3585.948
7948.572,3549.792
7960.953,3516.403
7973.333,3496.364
7985.714,3467.250
7998.095,3449.768
8010.477,3441.870
8022.857,3418.905
8035.238,3415.325
8047.619,3399.213
8060.000,3378.813
8072.381,3364.782
8084.762,3345.997
8097.143,3326.383
8109.524,3329.116
8121.905,3323.733
8134.286,3310.677
8146.667,3307.887
8159.048,3304.674
8171.429,3283.100
8183.810,3267.019
8196.190,3227.009
8208.571,3186.402
8220.952,3158.983
8233.333,3129.003
8245.715,3093.868
8258.096,3071.508
8270.477,3042.585
8282.857,3011.138
8295.238,2984.603
8307.619,2970.957
8320.000,2949.737
8332.381,2928.535
8344.762,2907.957
8357.143,2882.325
8369.524,2851.746
8381.905,2820.956
8394.286,2796.045
8406.667,2769.073
8419.048,2746.635
8431.429,2729.712
8443.810,2704.819
8456.190,2681.170
8468.571,2655.842
8480.952,2631.292
8493.333,2610.501
8505.715,2586.438
8518.096,2569.760
8530.477,2544.709
8542.857,2517.917
8555.238,2504.160
8567.619,2479.762
8580.000,2456.569
8592.381,2430.919
8604.762,2404.611
8617.143,2379.345
8629.524,2349.779
8641.905,2322.323
8654.286,2299.156
8666.667,2274.356
8679.048,2255.934
8691.429,2234.859
8703.810,2216.406
8716.190,2195.771
8728.571,2171.437
8740.952,2149.634
8753.333,2121.912
8765.715,2095.986
8778.096,2070.192
8790.477,2047.298
8802.857,2022.066
8815.238,1995.636
8827.619,1967.744
8840.000,1942.844
8852.381,1919.199
8864.762,1893.860
8877.143,1874.017
8889.524,1856.955
8901.905,1840.110
8914.286,1818.690
8926.667,1802.302
8939.048,1780.215
8951.429,1762.847
8963.810,1748.740
8976.190,1729.686
8988.571,1714.408
9000.952,1697.429
9013.333,1680.736
9025.715,1666.135
9038.096,1649.243
9050.477,1633.737
9062.857,1619.894
9075.238,1606.026
9087.619,1594.585
9100.000,1581.331
9112.381,1569.318
9124.762,1553.681
9137.143,1538.536
9149.524,1525.085
9161.905,1510.160
9174.286,1493.545
9186.667,1481.418
9199.048,1468.406
9211.429,1456.871
9223.810,1446.556
9236.190,1434.196
9248.571,1423.948
9260.952,1414.858
9273.333,1404.976
9285.715,1395.729
9298.096,1387.192
9310.477,1377.998
9322.857,1369.757
9335.238,1365.481
9347.619,1356.757
9360.000,1352.849
9372.381,1344.112
9384.762,1338.535
9397.143,1331.603
9409.524,1323.846
9421.905,1316.764
9434.286,1310.852
9446.667,1304.227
9459.048,1298.880
9471.429,1293.727
9483.810,1287.603
9496.190,1283.354
9508.571,1123.123
