X,Y
6041.905,732.501
6054.286,731.379
6066.667,732.857
6079.048,732.374
6091.429,732.479
6103.810,732.324
6116.190,731.857
6128.571,730.674
6140.953,731.768
6153.333,730.860
6165.714,730.903
6178.095,730.758
6190.476,730.343
6202.857,730.270
6215.238,731.050
6227.619,730.951
6240.000,731.106
6252.381,729.545
6264.762,730.133
6277.143,729.560
6289.524,729.439
6301.905,729.442
6314.286,730.540
6326.667,728.706
6339.048,728.868
6351.429,728.699
6363.810,729.094
6376.190,728.321
6388.572,728.471
6400.953,727.778
6413.333,728.302
6425.714,726.495
6438.095,727.769
6450.476,727.121
6462.857,727.986
6475.238,727.364
6487.619,726.936
6500.000,726.998
6512.381,726.711
6524.762,727.014
6537.143,727.070
6549.524,727.708
6561.905,726.707
6574.286,726.102
6586.667,725.899
6599.048,727.241
6611.429,726.794
6623.810,726.330
6636.190,726.069
6648.572,725.941
6660.953,725.289
6673.333,725.366
6685.714,724.702
6698.095,725.888
6710.476,725.934
6722.857,725.839
6735.238,726.019
6747.619,725.868
6760.000,724.751
6772.381,724.770
6784.762,724.233
6797.143,724.461
6809.524,723.686
6821.905,723.622
6834.286,724.389
6846.667,724.156
6859.048,724.991
6871.429,724.325
6883.810,723.987
6896.190,723.761
6908.572,723.456
6920.953,722.439
6933.333,723.015
6945.714,723.444
6958.095,723.807
6970.476,723.853
6982.857,722.194
6995.238,722.669
7007.619,723.504
7020.000,722.766
7032.381,722.451
7044.762,723.276
7057.143,722.824
7069.524,722.784
7081.905,721.853
7094.286,721.725
7106.667,722.091
7119.048,722.043
7131.429,721.370
7143.810,721.479
7156.190,720.668
7168.572,720.135
7180.953,720.259
7193.333,720.892
7205.714,720.953
7218.095,720.630
7230.476,720.727
7242.857,720.119
7255.238,720.424
7267.619,720.063
7280.000,719.423
7292.381,720.656
7304.762,720.816
7317.143,720.336
7329.524,720.245
7341.905,720.580
7354.286,719.774
7366.667,718.685
7379.048,719.704
7391.429,718.915
7403.810,719.373
7416.190,718.928
7428.572,720.150
7440.953,719.012
7453.333,718.514
7465.714,719.045
7478.095,718.013
7490.476,719.329
7502.857,717.960
7515.238,718.337
7527.619,717.099
7540.000,717.637
7552.381,717.372
7564.762,717.032
7577.143,717.719
7589.524,717.277
7601.905,716.867
7614.286,717.506
7626.667,716.417
7639.048,717.599
7651.429,716.007
7663.810,716.429
7676.190,715.784
7688.572,716.248
7700.953,715.919
7713.333,716.207
7725.714,715.601
7738.095,715.908
7750.477,716.688
7762.857,716.001
7775.238,715.703
7787.619,715.274
7800.000,715.418
7812.381,714.278
7824.762,714.881
7837.143,713.823
7849.524,714.084
7861.905,714.008
7874.286,714.569
7886.667,714.283
7899.048,714.545
7911.429,714.501
7923.810,713.232
7936.190,713.534
7948.572,713.532
7960.953,712.584
7973.333,713.785
7985.714,713.173
7998.095,712.513
8010.477,712.365
8022.857,712.929
8035.238,712.791
8047.619,712.041
8060.000,712.013
8072.381,712.436
8084.762,712.548
8097.143,712.094
8109.524,711.487
8121.905,712.354
8134.286,712.657
8146.667,711.393
8159.048,711.244
8171.429,710.375
8183.810,710.910
8196.190,710.175
8208.571,710.745
8220.952,711.000
8233.333,710.399
8245.715,709.341
8258.096,709.476
8270.477,710.277
8282.857,709.944
8295.238,710.032
8307.619,709.845
8320.000,708.846
8332.381,709.913
8344.762,708.500
8357.143,708.445
8369.524,707.926
8381.905,708.568
8394.286,708.809
8406.667,707.867
8419.048,708.294
8431.429,707.372
8443.810,707.731
8456.190,707.345
8468.571,707.903
8480.952,707.207
8493.333,706.989
8505.715,706.562
8518.096,706.387
8530.477,706.641
8542.857,706.245
8555.238,705.347
8567.619,706.065
8580.000,705.442
8592.381,705.636
8604.762,705.423
8617.143,704.501
8629.524,704.958
8641.905,705.260
8654.286,704.853
8666.667,704.358
8679.048,704.693
8691.429,704.358
8703.810,704.777
8716.190,704.669
8728.571,703.190
8740.952,703.466
8753.333,704.644
8765.715,703.872
8778.096,703.277
8790.477,703.080
8802.857,703.031
8815.238,703.533
8827.619,702.537
8840.000,702.672
8852.381,702.950
8864.762,702.764
8877.143,702.175
8889.524,702.040
8901.905,701.751
8914.286,701.393
8926.667,700.706
8939.048,700.218
8951.429,700.341
8963.810,700.461
8976.190,700.998
8988.571,700.560
9000.952,701.157
9013.333,700.063
9025.715,700.234
9038.096,700.270
9050.477,699.100
9062.857,699.604
9075.238,698.738
9087.619,700.167
9100.000,699.018
9112.381,699.773
9124.762,698.194
9137.143,698.226
9149.524,699.045
